filename	timestamp	sentence
11.srt	00:03:59.290 --> 00:03:59.730	So summing up all the examples that has yi label 1.
11.srt	00:04:00.100 --> 00:04:14.950	Actually this has to be log pi and sum when the case is y equals 0.
11.srt	00:04:20.340 --> 00:04:25.610	And we can even make it more clean by having this one summation instead of two.
11.srt	00:05:04.860 --> 00:05:09.319	So instead of having when the case is 0 or 1, I'm gonna just set to everything has to be 1 and then I'm going to add yi here so it becomes the multiplication plus if I change the variable here to be 1 minus yi then when this is 1 this quantity becomes 0 so we can combine these two terms together so make it a little clean So this is our final form for the log likelihood.
11.srt	00:05:09.470 --> 00:05:16.060	So this is log likelihood and we want to maximize this quantity.
11.srt	00:05:18.259 --> 00:05:23.170	So actually maximizing log likelihood is the same as minimizing the loss function.
11.srt	00:05:23.720 --> 00:05:28.170	So we can define a loss function as just inverse of this.
11.srt	00:05:28.389 --> 00:05:36.019	So take a minus sign here and the same formula.
11.srt	00:05:38.050 --> 00:05:45.719	So that's our loss function and this is called binary cross entropy.
11.srt	00:05:45.719 --> 00:06:02.039	And this binary cross entropy is very common in binary class classification so we'll use this cross entropy loss function very often.
11.srt	00:06:03.569 --> 00:06:08.189	Alright so cross entropy again is a generalized form as this.
11.srt	00:06:08.699 --> 00:06:27.500	So these two are probability distribution and usually the one that's here means that the probability distribution that's kind of a label or true value So it can come from the data or you can come from the labels Where is this one?
11.srt	00:06:40.800 --> 00:06:53.240	The probability that goes into the log is predicted value So essentially we are measuring the difference between the true labels and the predicted probability So that's the meaning of the cross entropy and I omitted a category but if you have more than two categories, they have index for the category.
11.srt	00:06:53.639 --> 00:07:02.180	Alright so that's a cross entropy and for binary case where the category is only 0 and 1, we'll have this formula.
11.srt	00:07:02.970 --> 00:07:05.009	We derived from the maximum likelihood.
11.srt	00:07:06.920 --> 00:07:09.910	So searching parameters involves optimization.
11.srt	00:07:10.000 --> 00:07:14.800	So again the feature goes into model and the model has parameters.
11.srt	00:07:15.430 --> 00:07:25.539	the model will predict the value and with the target value, the loss function will compare this prediction and target and produce some error.
11.srt	00:07:26.800 --> 00:07:30.860	So if the error is bigger, then it's going to change the parameter value more.
11.srt	00:07:31.259 --> 00:07:37.409	And when we do this cycle multiple times, we're going to get the parameter values optimal value.
11.srt	00:07:37.969 --> 00:07:45.250	So that's optimization and this is parameter update procedure and we're going to use a gradient descent to update the parameters.
11.srt	00:07:47.079 --> 00:07:49.000	Alright, so let's talk about gradient descent.
11.srt	00:07:49.489 --> 00:08:00.599	So this error surface is actually from MSC loss, which is from linear regression, but the reason why I just draw here is that it's easier to draw than cross entropy.
11.srt	00:08:01.569 --> 00:08:13.000	So the loss looks like this, and let's say you're a skier and you're an advanced skier that you're not afraid to go to steep slope, and let's say you want to get to the base as soon as possible.
11.srt	00:08:13.310 --> 00:08:14.859	So what is your strategy here?
11.srt	00:08:17.139 --> 00:08:20.099	So you're gonna follow steepest slope, right?
11.srt	00:08:20.169 --> 00:08:35.099	So let's measure a gradient along the coefficient a, and let's measure the gradient along the coefficient b, and we're gonna update our weight, which is the parameter values for a and b, according to this gradient.
11.srt	00:08:37.229 --> 00:08:43.159	So that effectively makes this skier to go to this direction and follow the steepest slope.
11.srt	00:08:43.779 --> 00:08:51.329	Alright, so that's the intuition for gradient descent, and to do that mechanically, we'll have to make a derivative for loss function.
11.srt	00:08:51.569 --> 00:08:54.069	So loss function for MSC looks like this.
11.srt	00:08:54.399 --> 00:08:55.799	It has a residual squared.
11.srt	00:09:31.009 --> 00:09:42.029	and then the gradient along a coefficient is a partial derivative of loss function with respect to a and the function here is takes a form of f squared so it's like df squared of dx and it will be 2f times df dx so this is called a chain rule if you have a function that's a function of some other function which is a function of something else like this you can take a chain so making derivative of this, let's say this is x and again g is of another function of x.
11.srt	00:10:00.379 --> 00:10:00.939	Then what we will do is take a derivative f with respect to its argument which is g and then times dg, dg and then finally we can do dg dx.
11.srt	00:10:01.549 --> 00:10:05.539	So it looks complicated but actually when you look at it carefully it's not.
11.srt	00:10:05.809 --> 00:10:15.620	So when there is a multiple nested function you take the derivative conveniently as this and take the chain rule.
11.srt	00:10:30.549 --> 00:10:32.439	So using that if you take the chain rule here, it's 2f so there is a 2 here and therefore this 2 is gone and this is f and this is the fd w which is df dA.
11.srt	00:10:32.439 --> 00:10:40.709	So there is x here and for derivative of loss function with respect to b coefficient.
11.srt	00:10:41.879 --> 00:10:46.669	Then also takes a f here and then df db which is 1.
11.srt	00:10:46.840 --> 00:10:48.009	So there is nothing here.
11.srt	00:11:02.019 --> 00:11:07.189	So this is the formula for gradient descent for MSA loss function and weight update rule says the weight is updated such that it's the old value of the weight minus some constant alpha times the gradient of the loss function with respect to that weight.
11.srt	00:11:09.569 --> 00:11:11.429	This is called the learning rate by the way.
11.srt	00:11:15.500 --> 00:11:18.009	And the bigger the value, the bigger the step size.
11.srt	00:11:18.009 --> 00:11:26.509	So if the learning rate is big, then the step is bigger.
11.srt	00:11:26.789 --> 00:11:30.669	And be careful if it's too big, then it can pass the solution like this.
11.srt	00:11:35.289 --> 00:11:41.000	And if the learning rate is very small, we're gonna take a small step toward the goal like this.
11.srt	00:11:41.980 --> 00:11:47.460	So if the learning rate is too small, it's going to take a lot of steps and longer time.
11.srt	00:11:48.269 --> 00:11:54.580	So usually when you do the gradient descent optimization, you will have to choose this learning rate.
11.srt	00:11:54.580 --> 00:11:56.970	So therefore, this learning rate is a hyperparameter.
11.srt	00:12:02.149 --> 00:12:05.080	Hyperparameter means that some kind of...
11.srt	00:12:05.509 --> 00:12:09.050	parameter that you will have to, the user will have to choose.
11.srt	00:12:09.550 --> 00:12:11.170	So learning rate is one of them.
11.srt	00:12:11.910 --> 00:12:18.740	We don't have to worry about it for the logistic regression because the logistic regression uses another form of gradient descent.
11.srt	00:12:19.040 --> 00:12:26.550	Actually that uses second derivatives rather than first derivative like in the gradient descent and that is called the Newton method.
11.srt	00:12:26.550 --> 00:12:27.910	We'll talk about it very soon.
11.srt	00:12:29.200 --> 00:12:32.590	Alright so gradient descent for binary cross entropy laws.
11.srt	00:12:33.160 --> 00:12:34.640	Let's calculate this.
11.srt	00:12:35.150 --> 00:12:36.840	So BC law looks like this.
11.srt	00:14:10.779 --> 00:14:27.709	derived and then this is a sigmoid function and we're gonna take a derivative of loss function with respect to w and g is a function of w and x plus b so d loss d w is going to be d loss d sigma because loss is a function of sigma and then it's going to be d sigma d g because Sigma is a function of G and then DG DW okay so one at a time this value is going to be I'm gonna remove this for now because it's clean that way okay Y divided by Sigma so this is Sigma by the way this is Sigma derivative of log x is 1 over x so minus sign is from here and then minus 1 so that's my d log d sigma and then d sigma dg is sigma times 1 sigma times 1 minus sigma I'm not gonna show here but you can prove this easily and this is very good formula that sigma-weight function is very convenient as the derivative is itself times 1 minus itself and that's why it's used in the many gradient descent application.
11.srt	00:14:27.819 --> 00:14:35.819	Alright so we're gonna use that and then dG dW is simply X.
11.srt	00:14:41.389 --> 00:14:57.469	So combining all this together we're gonna get dL d w is going to be minus times sigma times 1 minus sigma and x.
11.srt	00:14:58.629 --> 00:15:04.049	Similarly, we can do the derivative for the bias.
11.srt	00:15:04.939 --> 00:15:10.149	And it will take the same thing except this part.
11.srt	00:15:10.649 --> 00:15:12.209	So there is just 1 here.
11.srt	00:15:14.959 --> 00:15:21.219	So that's the gradient along a coefficient w and bias B.
11.srt	00:15:21.870 --> 00:15:27.509	And we're gonna apply the same principle to update our weights.
11.srt	00:15:28.259 --> 00:15:31.229	So this could be either w or bias.
11.srt	00:15:32.159 --> 00:15:40.009	They're the coefficients and then dLows times the learning rate.
11.srt	00:15:41.139 --> 00:15:43.099	Okay so that was it.
11.srt	00:15:43.919 --> 00:15:47.779	Alright, so Newton's method, it's an extension to gradient descent method.
11.srt	00:15:47.779 --> 00:15:55.209	So gradient descent method only used the first derivative of loss function and its update rule was this.
11.srt	00:15:56.179 --> 00:16:00.979	Gradient with respect to w of the loss function.
11.srt	00:16:01.529 --> 00:16:06.889	Whereas Newton's method will use both the first and second derivative.
11.srt	00:16:08.109 --> 00:16:13.589	So first derivative here and then second derivative here.
11.srt	00:16:16.439 --> 00:16:18.759	And by the way this term is called a Hessian.
11.srt	00:16:19.909 --> 00:16:33.449	So in a matrix form it will look like a Hessian inverse and the gradient matrix times alpha minus omega like that.
11.srt	00:16:33.549 --> 00:16:43.899	And then the reason why Newton's method can be good is when we have a very flat gradient it can be very slowly converging.
11.srt	00:16:47.610 --> 00:16:54.730	However if there's a Hessian that's dividing this small gradient then Hessian is also small, then this can boost the speed of the convergence when the gradient is very small.
11.srt	00:16:56.439 --> 00:17:06.569	So the Newton's method converges faster, that means it requires a less number of iterations given the same learning rate for the gradient and the Newton's method.
11.srt	00:17:07.019 --> 00:17:08.279	However, it has a drawback.
11.srt	00:17:20.049 --> 00:17:20.629	So the memory that requires for one iteration, the Newton's method scales as n squared, whereas Newton.
11.srt	00:17:21.639 --> 00:17:26.289	Where is the gradient method when it takes O ?
11.srt	00:17:26.470 --> 00:17:44.289	And for the time complexity, Newton's method per iteration is going to be n cubed, whereas gradient method is n. So this is more expensive per iteration.
11.srt	00:17:44.289 --> 00:17:54.019	It's great that it can require less iteration, but given the same number of iterations, gradient descent requires less memory and less time.
11.srt	00:17:54.399 --> 00:17:56.119	This n is the number of parameters.
11.srt	00:17:57.029 --> 00:18:11.629	So if you have a lot of parameters like in the neural network, neural network typically have millions or billions of parameters, Newton's method or similarly second derivative method will be very slow.
11.srt	00:18:11.969 --> 00:18:19.659	So usually the neural network optimization utilize a gradient descent method rather than the second derivative method.
11.srt	00:18:20.169 --> 00:18:28.579	But in logistic regression and other parametric models in machine learning, where the number of parameters are smaller, we don't have to worry about that.
11.srt	00:18:29.000 --> 00:18:30.649	So that's why I.S.K.
11.srt	00:18:32.829 --> 00:18:38.990	Lohn and other similar packages using Newton's method or similar method to optimize the parameters.
11.srt	00:18:39.329 --> 00:18:42.409	Alright so let's have a look at some simulation here.
11.srt	00:18:43.419 --> 00:19:02.109	So this is a gradient descent and this is a Newton method and then they start from the same place and then you're gonna see shortly that they shoot very fast to the bottom and then it will go toward the goal.
11.srt	00:19:03.579 --> 00:19:11.189	Compared to the gradient descent method which goes very slowly when the gradient is small at the bottom, Newton's method is faster.
11.srt	00:19:11.339 --> 00:19:23.559	And that's because again, because this small gradient is divided by small h so it gains more boost when the gradient is flat here.
11.srt	00:19:26.669 --> 00:19:31.449	So that's some kind of intuition and then that's it for this video.
11.srt	00:19:32.569 --> 00:19:35.299	So in next video, we'll talk about performance matrix.
10.srt	00:00:06.120 --> 00:00:07.269	Hi everyone.
10.srt	00:00:07.309 --> 00:00:11.119	We're going to talk about introduction to logistic regression.
10.srt	00:00:13.339 --> 00:00:16.280	So brief review of machine learning problems.
10.srt	00:00:16.280 --> 00:00:25.149	So in machine learning, we have supervised learning with labels and unsupervised learning, which doesn't have label and reinforcement learning with feedback signals.
10.srt	00:00:25.679 --> 00:00:28.609	And we're going to focus on supervised learning.
10.srt	00:00:29.089 --> 00:00:31.239	And largely, it has two tasks.
10.srt	00:00:31.580 --> 00:00:33.200	regression and classification.
10.srt	00:00:33.770 --> 00:00:40.030	And in classification, binary class and multi-class classification we're going to talk about.
10.srt	00:00:40.030 --> 00:00:44.439	And previously we talked about linear regression can do the regression task.
10.srt	00:00:44.439 --> 00:00:48.049	And logistic regression we're going to talk about in this video.
10.srt	00:00:48.049 --> 00:00:52.299	Although its name says regression, it's actually for classification.
10.srt	00:00:52.299 --> 00:00:55.679	Especially it's useful for binary class classification.
10.srt	00:00:55.679 --> 00:01:01.090	There are some ways to do the multi-class classification with the logistic regression method.
10.srt	00:01:03.289 --> 00:01:12.340	But it's going to require some engineering to do that and other models that we're going to talk about it later and some of them will not talk about it in this course.
10.srt	00:01:12.820 --> 00:01:14.640	They can do different things.
10.srt	00:01:14.640 --> 00:01:20.250	So for example, support vector machine can do both regression and classification.
10.srt	00:01:20.250 --> 00:01:27.240	But similar to logistic regression, it's usually good for binary class rather than multi-class.
10.srt	00:01:27.240 --> 00:01:28.790	But it can work on multi-class.
10.srt	00:01:33.450 --> 00:01:36.010	If you engineer the label and some algorithms inside of the model correctly.
10.srt	00:01:37.010 --> 00:01:40.540	And then decision trees can do everything.
10.srt	00:01:40.540 --> 00:01:46.070	So you can do regression and binary class, multi-class without any problem.
10.srt	00:01:46.070 --> 00:01:50.099	Also, it's nice that you can take categorical variable very efficiently.
10.srt	00:01:50.189 --> 00:02:01.379	Neural network, same thing, can do everything and many other models that we may not introduce in this course can do different things.
10.srt	00:02:05.270 --> 00:02:10.539	So with this high-level, High-level introduction, let's dive in and let's talk about what is the binary class classification.
10.srt	00:02:10.539 --> 00:02:14.340	It is essentially yes or no problem.
10.srt	00:02:14.340 --> 00:02:17.210	So the label is binary.
10.srt	00:02:17.210 --> 00:02:27.849	So for example, credit card default, whether this customer that uses a credit card will likely to default or not given like some historic data.
10.srt	00:02:27.849 --> 00:02:33.340	And maybe there is insurance claims and some insurance claim can be fraudulent.
10.srt	00:02:33.340 --> 00:02:36.349	So that can be a binary class classification.
10.srt	00:02:38.240 --> 00:02:42.180	Spam filtering, given this email text, is this spam or not?
10.srt	00:02:43.990 --> 00:02:51.520	Medical diagnosis, given this patient information and lab tests and data, is this person have a disease or not?
10.srt	00:02:53.250 --> 00:03:03.159	Survivor prediction, given this patient's information and history and things like that, whether this patient will survive for next five years or not.
10.srt	00:03:04.800 --> 00:03:06.090	How about customer retention?
10.srt	00:03:06.420 --> 00:03:08.170	Is this customer behavior?
10.srt	00:03:08.949 --> 00:03:14.639	is likely to charm or not, so that marketing action can be taken.
10.srt	00:03:14.639 --> 00:03:22.609	Image recognition, various kinds, can also be binary class classification.
10.srt	00:03:23.469 --> 00:03:26.529	For example, is this animal dog or cat?
10.srt	00:03:27.899 --> 00:03:33.939	And sentiment analysis, given this text or Twitter sentences, what is the sentiment?
10.srt	00:03:33.939 --> 00:03:36.049	Is this negative or positive?
10.srt	00:03:36.049 --> 00:03:37.060	Things like that.
10.srt	00:03:38.909 --> 00:03:45.259	So as you can see, binary class classification can have a variety of different types of data input.
10.srt	00:03:45.929 --> 00:03:52.689	It could be tabulated data, it could be image, it could be text, it could be even speeches.
10.srt	00:03:53.219 --> 00:04:05.129	So that determines the binary class or not is actually entirely for the label instead of the data itself or the features itself.
10.srt	00:04:07.079 --> 00:04:09.869	So a brief example, we can talk about some...
10.srt	00:04:09.979 --> 00:04:12.089	breast cancer diagnosis problem.
10.srt	00:04:12.609 --> 00:04:19.209	So this is one of the features that can determine whether this tumor is malignant or not.
10.srt	00:04:19.319 --> 00:04:24.060	So it can be a binary classification problem.
10.srt	00:04:25.019 --> 00:04:36.519	And we want to have some kind of threshold or some decision value that above this value, maybe we are more sure that this is going to be malignant.
10.srt	00:04:37.219 --> 00:04:41.129	And maybe below this certain value, maybe it's less likely to be malignant.
10.srt	00:04:41.759 --> 00:04:49.740	So building a logistic regression model will help us to find this threshold value, which is called the decision boundary, by the way.
10.srt	00:04:50.389 --> 00:05:04.250	And if you have more than one feature, let's say we have two features, it can be shown as a 2D diagram like here, and our decision boundary will be likely to be a line instead of a threshold value.
10.srt	00:05:04.959 --> 00:05:11.300	So maybe this side is malignant and this side is likely to be benign.
10.srt	00:05:12.680 --> 00:05:20.509	Alright, so logistic function provides some convenient way to construct model like this.
10.srt	00:05:21.009 --> 00:05:22.720	So logistic function look like this.
10.srt	00:05:23.480 --> 00:05:31.050	It's between 0 and 1 and it smoothly connect the line between 0 and 1.
10.srt	00:05:31.879 --> 00:05:35.110	And there is a sharp transition around the certain threshold value.
10.srt	00:05:35.110 --> 00:05:38.230	Let's say this is 0, but it could be any other value.
10.srt	00:05:39.689 --> 00:05:43.509	And this represent, because it's between 0 and 1.
10.srt	00:05:44.439 --> 00:05:46.560	logistic function can be a probability function.
10.srt	00:05:48.360 --> 00:05:52.230	And actually the logistic function has another name called the sigmoid.
10.srt	00:05:52.500 --> 00:05:57.510	So this is also called a sigmoid function and the form takes this one.
10.srt	00:05:58.150 --> 00:06:08.010	So the G is the linear combination of the features with this weight and bias like we did in the linear regression.
10.srt	00:06:08.430 --> 00:06:14.120	And then this G goes through a nonlinear function 1 over 1 plus e to the minus G.
10.srt	00:06:14.629 --> 00:06:24.290	and then this entire function as a function of z is called a sigmoid and takes the shape of this curve here.
10.srt	00:06:26.589 --> 00:06:31.110	By the way, this g is called logit and this is a relative decision boundary.
10.srt	00:06:46.139 --> 00:06:48.569	So when it's set to zero, that means this is our threshold value and the probability here is going to be this one and this g is zero then it's 1 half, so it's going to meet the 0.5.
10.srt	00:06:48.680 --> 00:07:00.699	So with the 0.5 threshold, so above 0.5, we can say this is going to be malignant, and below 0.5 probability, we can say it's going to be benign.
10.srt	00:07:00.699 --> 00:07:09.610	Well, some people might ask why don't we use linear regression instead, and maybe we can fit it like here.
10.srt	00:07:09.730 --> 00:07:15.079	We can fit this and then maybe find some threshold, and it can also fit the probability of 0.5.
10.srt	00:07:20.220 --> 00:07:22.410	We can try to do that.
10.srt	00:07:22.410 --> 00:07:23.420	It's not easy.
10.srt	00:07:23.420 --> 00:07:37.530	First of all, we will have to find out where this threshold is and maybe we can just fit the line first and then just figure out which value will give 0.5 threshold.
10.srt	00:07:37.530 --> 00:07:44.570	But if we do that, it gives a different threshold value to the logistic regression.
10.srt	00:07:51.220 --> 00:07:58.550	So the one problem with the linear regression model if it fitted and then find the threshold where the probability value becomes 0.5, is that it's not very interpretable.
10.srt	00:07:58.580 --> 00:08:02.550	Where is the logistic regression with the sigmoid function?
10.srt	00:08:02.550 --> 00:08:14.180	It is a well-defined probability function, so it's very interpretable that we can find where probability becomes 0.5 and this gives the right threshold for us.
10.srt	00:08:14.180 --> 00:08:18.360	So let's talk about decision boundary more.
10.srt	00:08:21.530 --> 00:08:24.650	So in univariate case, where we have only one feature.
10.srt	00:08:26.199 --> 00:08:34.570	The decision boundary is a point where it meets the probability equals 0.5 so the equation looks like this and you can get the value out of it.
10.srt	00:08:34.570 --> 00:08:49.840	If we have two features the data will lie in the two-dimensional space and then the decision boundary becomes a line so we can find the line equation here which will draw this line.
10.srt	00:08:49.840 --> 00:08:56.820	If it's a multivariate have a multidimension more than 3, the decision boundary will be a hyperplane.
10.srt	00:08:59.309 --> 00:09:02.299	Okay, let's talk about what if we have multiple categories.
10.srt	00:09:02.409 --> 00:09:13.289	So instead of having yes or no problem, maybe we can have multiple categories, which is maybe we would like to predict whether this animal is cat or dog or maybe cow.
10.srt	00:09:13.909 --> 00:09:20.149	So for the logistic regression, the logit, which is a decision boundary, takes this form.
10.srt	00:09:20.240 --> 00:09:30.569	And then for softmax, which is multinomial, this has another name, multinomial logistic regression, has this form.
10.srt	00:09:32.850 --> 00:09:38.919	So they are very similar except that there is now an index for K category.
10.srt	00:09:39.460 --> 00:09:41.450	So this is index for category.
10.srt	00:09:43.919 --> 00:09:48.250	So for example for category number one, we can construct this model.
10.srt	00:09:48.250 --> 00:09:53.549	So there will be different weights assigned to each category and for each feature.
10.srt	00:09:54.360 --> 00:09:55.669	And now we did this logit.
10.srt	00:09:55.950 --> 00:10:05.789	So for logistic regression, we use the sigmoid function as a probability and we show this form but it can be rewritten as this form as well.
10.srt	00:10:06.220 --> 00:10:09.179	and this is very similar to softmax.
10.srt	00:10:10.620 --> 00:10:19.110	The softmax function takes the same form as this one, except that it now has an index for the category.
10.srt	00:10:19.949 --> 00:10:29.519	And then instead of this, now it has all the summation over all the possible exponents of these corresponding categories.
10.srt	00:10:30.659 --> 00:10:36.009	Alright, so softmax is called multinomial logistic regression.
10.srt	00:10:36.079 --> 00:10:41.610	However, there is another similar way that we can use the original logistic regression for multi-categories.
10.srt	00:10:43.360 --> 00:11:00.110	So maybe category A, B, C. We can construct such that it is a binary class classification for A versus not A, which we will have to combine these two cases.
10.srt	00:11:00.769 --> 00:11:06.610	So this is maybe logistic regression model 1, and this is logistic regression model 2.
10.srt	00:11:06.709 --> 00:11:16.740	We're going to do B versus not B, and then we're going to construct third model that says C versus not C.
10.srt	00:11:18.019 --> 00:11:29.240	And this approach is called one versus the rest, an OVR problem.
10.srt	00:11:29.439 --> 00:11:34.649	So there are, you know, different ways to get the multi-category classification done.
10.srt	00:11:34.649 --> 00:11:39.829	So one is, like we mentioned, we use a multinomial approach which is a softmax.
10.srt	00:11:39.829 --> 00:11:43.360	And another way to do is using OVR.
10.srt	00:11:48.669 --> 00:12:10.059	So you can find a Sklearn library that uses utilize these two, but I think Softmax or Multinomial is more common and you will see later other classification models such as SVM and decision trees, they have a preferred way of being Multinomial versus logistic or maybe some model is more convenient to use one versus the other, so we'll talk about that later.
10.srt	00:12:22.329 --> 00:12:29.719	By the way, both OVR and Softmax, their probabilities for categories they sum to one, so for example probability for A plus probability for B plus probability for being C category for the sample number 1, they sum to 1.
10.srt	00:12:30.769 --> 00:12:34.509	So that's the same for logistic and the softmax regression.
10.srt	00:12:35.199 --> 00:12:48.189	However, there could be some problem where maybe there are A, B, C category and we don't necessarily need to pick one of them, but maybe the category doesn't exist at all.
10.srt	00:12:55.449 --> 00:13:01.209	So neither cat nor dog nor cow but something else, then this should be 0, 0, 0, then In that case, it's called multi-label problem.
10.srt	00:13:01.209 --> 00:13:11.479	I know it sounds strange because label and categories, what's the difference?
10.srt	00:13:27.289 --> 00:13:30.620	But this type of problem where we don't necessarily have to pick one of them in the categories are called multi-label problem versus if we have to pick one of the the categories, then it's a multi-class problem.
10.srt	00:13:31.009 --> 00:13:36.649	And both the logistic and softmax models, they are for multi-class classification.
10.srt	00:13:36.649 --> 00:13:52.299	And then there can be some other ways to treat the multi-label problem, but we can still use the same models, but we will have to construct the labels differently and construct the training process a little differently.
10.srt	00:13:52.299 --> 00:14:01.210	So that's a little bit of difference, but you will see more often the multi-class classification problems than multi-level problems, but just keep in mind that they exist.
10.srt	00:14:03.110 --> 00:14:03.470	Alright?
10.srt	00:14:05.889 --> 00:14:11.210	But anyway, Softmax regression can give this kind of visualization.
10.srt	00:14:11.210 --> 00:14:22.440	So let's say we had only two features in the dataset and the data will lie in the 2D plane and this is going to be the decision boundary that Softmax will give us.
10.srt	00:14:23.460 --> 00:14:25.090	You can see more examples here.
10.srt	00:14:26.049 --> 00:14:30.019	Alright, and this ends our video.
10.srt	00:14:30.139 --> 00:14:36.909	And then in the next video, we're going to talk about how optimization works in logistic regression and how the coefficients are determined.
12.srt	00:00:05.179 --> 00:00:05.870	Hello everyone.
12.srt	00:00:05.929 --> 00:00:09.720	In this video, we're going to talk about performance metrics in classification.
12.srt	00:00:12.060 --> 00:00:23.399	So here is the example for binary class classification where the label is 1 when the tumor is malignant and the label is 0 when the tumor is not malignant.
12.srt	00:00:24.260 --> 00:00:33.049	So we created a logistic regression model based on this feature and let's talk about some terminology here.
12.srt	00:00:33.870 --> 00:00:40.230	So this region where both the labels and the predictions are positive is called a true positive.
12.srt	00:00:41.380 --> 00:00:47.109	And this region where the labels and the predictions are both negative, we call true negative.
12.srt	00:00:49.010 --> 00:00:56.230	And this region is called false positive because the prediction says it's positive, but actually the label says it's negative.
12.srt	00:00:57.689 --> 00:01:05.629	On the other hand, this region is called false negative because the prediction says negative, whereas the label says it's positive.
12.srt	00:01:06.519 --> 00:01:15.379	So we would like to build a model that maximizes the number of true positives and true negatives, whereas we want to minimize false positives and false negatives.
12.srt	00:01:18.210 --> 00:01:21.710	This false negative and false positive have different names as well.
12.srt	00:01:22.430 --> 00:01:27.520	And false positive is called type 1 error, whereas false negative is called type 2 error.
12.srt	00:01:28.680 --> 00:01:33.340	If those terminology confuses you, then you can remember this funny picture.
12.srt	00:01:33.760 --> 00:01:36.659	Type 1 error is like telling a man that he is pregnant.
12.srt	00:01:37.130 --> 00:01:41.490	Whereas type II error is like telling a pregnant woman that she is not pregnant.
12.srt	00:01:42.460 --> 00:01:44.930	So both are bad and sometimes they are in trade-off.
12.srt	00:01:44.930 --> 00:01:52.310	So depending on the situation and what are important to us in the problem, we'll have to consider one more seriously than the other.
12.srt	00:01:52.310 --> 00:02:00.180	So we talked about true positive, true negative, and then false positive and false negative cases.
12.srt	00:02:00.180 --> 00:02:05.630	A formal way to express that in a table is called confusion matrix.
12.srt	00:02:05.630 --> 00:02:08.840	So confusion matrix is like this.
12.srt	00:02:08.840 --> 00:02:10.220	There is a prediction label.
12.srt	00:02:10.220 --> 00:02:12.070	There is a target label.
12.srt	00:03:14.890 --> 00:03:18.250	and they are in the table that this is true positive and this is true negative and this is false positive this is false negative and sometimes depending on the notation they may be the row and the column may be exchanged and this can be calculated by the scalar matrix confusion matrix module and when you use a confusion matrix module it will give the labels as row and then prediction as column, but they don't display this so Sometimes it's confusing but you can figure out by looking at the data Okay, so let's say we have all the numbers that we collected from this confusion matrix and now let's calculate some performance metrics So the most popular one in classification is accuracy Accuracy is number of correct answers divided by all the data points So it's a measure of how many are accurate out of all the data points.
12.srt	00:03:20.720 --> 00:03:31.620	And true positive rate, in other words, recall or sensitivity, is a measure of how many are truly positive out of all the positive cases in the data.
12.srt	00:03:31.720 --> 00:03:33.410	So this is all the positives.
12.srt	00:03:34.570 --> 00:03:38.540	And this is true positive in the data.
12.srt	00:03:41.130 --> 00:03:43.280	Okay, and another metric...
12.srt	00:03:44.670 --> 00:03:49.319	True negative rate, which is similar to true positive rate except that they are kind of flipped.
12.srt	00:03:50.129 --> 00:03:54.040	Another name for it is specificity or selectivity.
12.srt	00:03:54.560 --> 00:03:58.550	Measures how many are true negative out of all the negative cases in the data.
12.srt	00:03:59.939 --> 00:04:03.290	So it's negative cases in the data.
12.srt	00:04:05.150 --> 00:04:06.610	By data, I mean the labels.
12.srt	00:04:09.960 --> 00:04:14.030	Another good measure that we often use is a positive predictive value.
12.srt	00:04:14.480 --> 00:04:16.120	Or in other words, precision.
12.srt	00:04:16.439 --> 00:04:24.699	measures how many are correctly classified as true positive out of prediction from the prediction.
12.srt	00:04:28.310 --> 00:04:38.810	And false positive rate, in other words, fallout rate tells us how many are false positive out of all the negative cases.
12.srt	00:04:39.519 --> 00:04:45.480	So how many were falsely classified as positive when it was actually negative.
12.srt	00:04:47.999 --> 00:04:54.879	So it's although negatives from the data and how many of them are falsely classified as positive.
12.srt	00:05:19.719 --> 00:05:26.349	So actually as you can see it is 1 minus right here and similarly false negative rate, in other words miss rate is also how many of positive in the data are falsely classified as negative and this is actually 1-tPr.
12.srt	00:05:26.349 --> 00:05:33.069	So they are related to each other.
12.srt	00:05:33.069 --> 00:05:38.579	F1 score is a good metric because oftentimes there is a trade-off between recall and precision.
12.srt	00:05:50.109 --> 00:05:56.089	So recall and precision and in some cases recall is a good metric but we want to see both of them together so in the case we want to use F1 score because it has both of the precision and recall inside.
12.srt	00:05:58.579 --> 00:06:02.689	So F1 score is usually robust metric so it's good to use.
12.srt	00:06:05.569 --> 00:06:12.909	All right so not only the F1 score here are also good metrics that are robust in you know different kinds of situations.
12.srt	00:06:13.279 --> 00:06:20.419	One of them is called ROC curve which is a receiver operating characteristic curve and it shows like this.
12.srt	00:06:21.329 --> 00:06:25.669	So in the x-axis it has a false positive rate and its y-axis it has a true positive rate.
12.srt	00:06:25.669 --> 00:06:30.589	And this red dotted line represents the random guess.
12.srt	00:06:30.589 --> 00:06:37.719	So if the curve goes this way, closer to this left top corner, this means it's good.
12.srt	00:06:37.719 --> 00:06:44.199	We have small false positive rate and large true positive rate, so that's good.
12.srt	00:06:44.199 --> 00:06:49.669	However, if the curve is below this random guess, then it's bad.
12.srt	00:06:53.709 --> 00:06:55.239	That means we have a high false positive rate and small true positive rate.
12.srt	00:06:55.939 --> 00:06:57.999	So this side is good and this side is bad.
12.srt	00:06:58.849 --> 00:07:02.759	So that's ROC curve and this is a graphic way to tell.
