filename	timestamp	sentence
16.srt	00:06:04.749 --> 00:06:19.319	So, that means, how efficiently a microphone convert the acoustical signal to electrical signal is the property or is the you can say the construction depends on the construction mechanism of the microphone.
16.srt	00:06:19.919 --> 00:06:25.299	Similarly, human being has an ear, two ear if you say two ears.
16.srt	00:06:25.829 --> 00:06:33.439	So, how efficiently human ear can convert the input acoustical signal to the output.
16.srt	00:06:33.679 --> 00:06:35.849	signal or nerve signal.
16.srt	00:06:36.449 --> 00:06:54.079	So, I want what kind of limitation this system is imposed on speech perception that means, human being or what kind of you can say that what kind of constraint it put on the human speech signal conversion.
16.srt	00:06:54.079 --> 00:06:58.619	So, that that kind of constraint we can exploit in speech processing.
16.srt	00:06:59.019 --> 00:07:02.539	So, that human being cannot heard that error.
16.srt	00:07:05.049 --> 00:07:08.289	So, suppose if you a microphone has if you see the microphone has a frequency response.
16.srt	00:07:08.289 --> 00:07:10.079	Let us discuss about the frequency response.
16.srt	00:07:10.409 --> 00:07:28.579	Suppose, a microphone has a frequency response, if you know the frequency response because frequency response is nothing but a frequency versus amplitude plot that means, for a particular intensity sound of different frequency how it represent in electrical signal.
16.srt	00:07:29.049 --> 00:07:35.539	So, suppose a microphone has a frequency response whose flat area is around let us from here.
16.srt	00:07:35.809 --> 00:07:40.929	it is 30 hertz to 10 kilohertz.
16.srt	00:07:41.079 --> 00:07:44.909	So, that is data set is given that this is the microphone.
16.srt	00:07:44.909 --> 00:07:54.459	So, this microphone is efficient to convert the acoustical signal in between 30 hertz to 10 kilohertz and produce the electrical signal.
16.srt	00:07:55.099 --> 00:08:07.659	So, if an acoustical signal consist of 12 kilohertz, the electrical signal should not contain that component because that micro the response of the microphone at 12 kilohertz is almost 0.
16.srt	00:08:08.489 --> 00:08:11.549	maybe almost 0 let us it is down in here is 12 kilohertz.
16.srt	00:08:11.719 --> 00:08:12.969	So, it is 0 almost 0.
16.srt	00:08:13.529 --> 00:08:16.749	So, I cannot get 12 kilohertz response in here.
16.srt	00:08:17.359 --> 00:08:23.709	So, that means, the limitation which is imposed by the microphone in electrical signal is 30 hertz to 10 kilohertz.
16.srt	00:08:24.159 --> 00:08:26.419	Similarly, suppose I have a human ear.
16.srt	00:08:27.039 --> 00:08:31.529	So, acoustical signal human ear convert into normal signal.
16.srt	00:08:32.329 --> 00:08:38.469	So, perception of that signal that how we perceive what is the limitation of our.
16.srt	00:08:38.909 --> 00:08:43.809	perception that is the limitation of conversion by the ear to nerve signal.
16.srt	00:08:45.289 --> 00:08:55.639	So, limitation of perception how weak signal we can perceive, how which frequency we cannot perceive all kind of limitation is imposing here.
16.srt	00:08:56.789 --> 00:09:04.959	So, if I say first impose is the 20 hertz to 20 kilo hertz frequency we can heard.
16.srt	00:09:09.959 --> 00:09:13.319	So, ear can convert only the acoustical signal which is lie between 20 hertz to 20 kilohertz.
16.srt	00:09:13.629 --> 00:09:26.659	If I apply 22 kilohertz to the human ear it will not perceive it might may not be converted to nervous system or nervous system cannot represent or cannot sensitize a response in the human brain.
16.srt	00:09:27.129 --> 00:09:37.879	So, I have to know how this signal or how this acoustical signal is converted to normal signal.
16.srt	00:09:38.500 --> 00:09:44.240	So, that is the physiological mechanism we have to understand the physiological mechanism.
16.srt	00:09:44.509 --> 00:09:45.240	of the human ear.
16.srt	00:09:46.049 --> 00:09:59.929	So, if you see I come this one let on human has two ears if you see a human has two ears why a human has two ears if I do not have one ear what will be the problem.
16.srt	00:10:01.129 --> 00:10:14.870	So, sound the two ears help to localize the sound sound localization if you close your eyes and if your sound is come from some direction you can tell that some sound is coming from this direction.
16.srt	00:10:15.379 --> 00:10:22.659	If the sound is coming from this direction without seeing the source, you can identify the direction of the source.
16.srt	00:10:24.250 --> 00:10:31.110	So, that means, localization of the sound is because of we have two ears.
16.srt	00:10:32.200 --> 00:10:39.009	If you see that there is a home the stereo earlier there is a mono then comes stereo then comes surround sound.
16.srt	00:10:47.800 --> 00:10:51.590	So, all are effect of sound localization because if it is stereo sound that means, we can identify the source of the direction or source direction from the sound.
16.srt	00:10:51.920 --> 00:11:09.120	Dolby surround sound, suppose you are watching a movie where a train is coming from left corner of the screen to right corner that means it is a three dimensional you are visualizing in a two dimensional respects.
16.srt	00:11:10.009 --> 00:11:17.870	Now if I say suppose I am standing in here a train is coming from this direction and it is going this direction.
16.srt	00:11:18.259 --> 00:11:19.689	So, what is the effect of sound?
16.srt	00:11:20.069 --> 00:11:38.669	If the train sound is coming from this direction, so I should able to localize the train sound is coming from my right hand this side and the sound intensity will be increases when train come to my place and when train is going away then I can say the sound is coming from this direction.
16.srt	00:11:39.289 --> 00:11:46.209	So, if I able to manipulate this effect then I can say it is a surround sound because sound is coming from this direction.
16.srt	00:11:46.209 --> 00:11:48.590	So, I can understand sound is coming from this direction.
16.srt	00:11:49.379 --> 00:11:59.389	So, sound localization is one of the major issues because human has a two ears that is why we can localize the sound.
16.srt	00:11:59.779 --> 00:12:06.169	Second one is the focus attention on a particular sound or you can say the noise cancellation.
16.srt	00:12:06.500 --> 00:12:13.589	If you understand, if you study the radar signal processing in electronics, you know the how the clutter noise is rejected or kind of things.
16.srt	00:12:14.089 --> 00:12:21.759	So, if I have two ears help human being to attention or focus on a particular sound.
16.srt	00:12:22.259 --> 00:12:36.279	If in this class there is a five people are talking together even at the five people are talking and their audio level is almost equal I can attend I can make attends my attention to a particular student speaking.
16.srt	00:12:37.109 --> 00:12:44.189	So, that means, I can focus on a particular sound that is one of the biggest property in human perception.
16.srt	00:12:44.559 --> 00:12:51.719	The I can easily cancel the noise or the what is the definition of a noise unwanted signal is nothing but a noise.
16.srt	00:12:52.120 --> 00:12:56.939	So, the suppose I want to pass I want to listen the student A sound.
16.srt	00:12:57.220 --> 00:13:01.110	So, student B produce sound is noise to that.
16.srt	00:13:01.559 --> 00:13:07.629	So, I can easily ignore the student B's voice and perceive the student A voice.
16.srt	00:13:08.039 --> 00:13:14.519	So, I can easily focus on a particular sound that is also because we have a two ears.
16.srt	00:13:15.559 --> 00:13:22.329	Now, once you put your headphone inside the ears then localization is.
16.srt	00:13:22.659 --> 00:13:24.809	within the headphone, it is not outside.
16.srt	00:13:25.259 --> 00:13:28.470	Once you put the headphone, sound is producing in there only.
16.srt	00:13:28.899 --> 00:13:34.519	So, the whatever the sound here is perceived, the localization happen in the headphone only.
16.srt	00:13:35.870 --> 00:13:38.299	So, there is a sound localization issue.
16.srt	00:13:39.149 --> 00:13:44.549	Now, if I come that I want to make the auditory model, auditory system model.
16.srt	00:13:53.809 --> 00:13:57.350	So, I can say whole auditory system model, it include sound the acoustical signal to normal conversion, and perception of that nerve signal by the brain.
16.srt	00:13:58.679 --> 00:14:07.460	So, I can say human auditory system or you can say human perception of sound I want to model.
16.srt	00:14:09.840 --> 00:14:23.889	Now, if I say want to model it how can I model because a human being is perceive the sound I cannot measure every and each and every point what is happening in the signal level and I cannot do that.
16.srt	00:14:24.779 --> 00:14:29.590	So, I can think let us the human sound perception is a black box.
16.srt	00:14:32.210 --> 00:14:36.360	Now, how do you define how do you how do you find out a black box model property of a system?
16.srt	00:14:36.730 --> 00:14:44.399	Suppose I have a system I do not know anything this is black box I do not know system property system thing nothing.
16.srt	00:14:45.179 --> 00:14:46.179	Now, how do you determine?
16.srt	00:14:47.019 --> 00:14:55.500	We excited the system with a particular signal or known signal then try to find out the.
16.srt	00:14:55.909 --> 00:15:10.840	So, let us I give an example I do not know the system if I put 2 it gives output 4, if I put 3 it gives output 9, if I give 4 it gives output 16.
16.srt	00:15:12.289 --> 00:15:25.799	If I able to observe this behavior then if I able to plot 2 then 4 then 3 then 9 then I can know from the plot the behavior of the.
16.srt	00:15:26.590 --> 00:15:27.329	this black box.
16.srt	00:15:27.809 --> 00:15:31.199	So, that is nothing but I can say this is nothing but a square.
16.srt	00:15:31.250 --> 00:15:36.990	So, X A square if X is the input Y is the output Y equal to X A square.
16.srt	00:15:36.990 --> 00:15:44.850	We can derive this system property from observing the known input what is the behavior.
16.srt	00:15:46.000 --> 00:15:52.299	Same black box model can be applied in human auditory system or human speech perception.
16.srt	00:15:52.299 --> 00:15:57.960	Suppose I apply a particular frequency sound with a particular intensity.
16.srt	00:15:58.299 --> 00:16:01.399	then I want to observe the human perception.
16.srt	00:16:02.119 --> 00:16:13.799	So, this is a you can say the physiological observation and this is the this is not a physiological of this is a physical input and physical output, but here I cannot get the physical output.
16.srt	00:16:28.889 --> 00:16:30.999	So, I can say here I can give a physical input which is nothing, but a sound acoustical sound and I wonder why I observe the physiological observation and try to correlate what kind of stimulus This is stimulus only input signal.
16.srt	00:16:31.459 --> 00:16:36.639	What kind of stimulus, what kind of physiological response is produced?
16.srt	00:16:38.469 --> 00:16:41.839	Then try to find out what is this black box?
16.srt	00:16:42.109 --> 00:16:44.389	How human being perceive the sound?
16.srt	00:16:45.499 --> 00:16:46.319	So, what I said?
16.srt	00:16:47.109 --> 00:16:59.729	I excited the this black box with a different kind of known stimulus and then I have to find out the physiological observation of human.
16.srt	00:17:00.239 --> 00:17:15.519	and then try to correlate what kind of stimulus producing what kind of observation and try to draw a conclusion what kind of processing is done by the human being.
16.srt	00:17:15.949 --> 00:17:27.759	So, that is why if you say there is a two dimension of sound parameter one is called physical dimension another is called perceptual dimension.
16.srt	00:17:28.429 --> 00:17:29.909	So, let us give an example.
16.srt	00:17:30.439 --> 00:18:00.349	intensity intensity and of a acoustics wave I can easily measure you can know I is equal to nothing but a p square by 2 rho c rho and c is the density and c is the velocity of the sound rho p is the pressure wave amplitude of the pressure wave then I can say intensity is nothing but a p square by 2 rho c. So, I can measure the sound intensity you can say the sound intensity measure my decibel I will come d b meter.
16.srt	00:18:00.659 --> 00:18:03.009	I can easily measure the intensity of a sound.
16.srt	00:18:04.239 --> 00:18:11.649	But once I say loudness, once I say loudness, this sound is louder than the previous sound.
16.srt	00:18:11.949 --> 00:18:17.609	It does not mean the intensity of the first sound is twice than the previous sound.
16.srt	00:18:17.919 --> 00:18:30.769	If I say this sound is twice louder than the previous sound, then I cannot say the current sound is not 2 i or previous or if the previous sound is i, it is 2 i.
16.srt	00:18:32.529 --> 00:18:38.769	The perception of loudness is human perception, but intensity is a physical parameter.
16.srt	00:18:40.059 --> 00:18:55.769	So, perception, so there is two dimension, one is called physical dimension, where I can directly measure the quantity, measure the parameters, directly measure the parameter, velocity, frequency, all are directly measurable.
16.srt	00:18:57.079 --> 00:19:04.239	But if I say loudness is a human behavior, physiological behavior of a human.
16.srt	00:19:04.569 --> 00:19:19.250	So, I stimulus or stimulate the human being by intensity and I want to observe that his behavior then observation behavior is called loudness and input is called intensity.
16.srt	00:19:19.869 --> 00:19:24.529	So, there is a physical dimension and there is a perceptual dimension.
16.srt	00:19:24.659 --> 00:19:28.009	So, I will come details on that physical dimension and perceptual by dimension.
16.srt	00:19:29.200 --> 00:19:34.329	Now, let us start with the physiology or you can say the anatomy of human ears.
16.srt	00:19:35.209 --> 00:19:43.659	some sort of a what is there in human ears if you see this is a color nice pictures that there is a human being human ears.
16.srt	00:19:43.769 --> 00:19:50.879	So, there is a you can say the outer ear which is this one only if you see this one is the outer ear.
16.srt	00:19:51.499 --> 00:19:53.039	So, this is called panna.
16.srt	00:19:54.249 --> 00:19:55.459	So, what is the function of this panna?
16.srt	00:19:56.729 --> 00:20:01.889	If you see if the sound wave is coming in this room in a medium air in a medium.
16.srt	00:20:05.159 --> 00:20:13.099	Now, if I put a like that if a sound wave is coming in this medium, if I put a area here, then sound wave will be strike here.
16.srt	00:20:15.189 --> 00:20:23.629	Now, if the intensity of the sound wave is I, then what is the total power of the acoustical wave which is strike in this plate?
16.srt	00:20:24.009 --> 00:20:31.669	If the area of the plate is A, then I can say their power or force is equal to I into A.
16.srt	00:20:35.670 --> 00:20:48.700	So, I can say The principle of the Pana, so working principle of the Pana is the or you can say that the work of the Pana is that it collect that acoustical wave and channelize it to the middle ear.
16.srt	00:20:51.460 --> 00:20:57.730	So, if I increase the Pana, the channelized power will acoustical power will be increases.
16.srt	00:20:58.069 --> 00:21:03.420	That is why sometime when you want to listen the very low sound, we put our hand in here.
16.srt	00:21:03.950 --> 00:21:05.619	Once we put our hand in here.
16.srt	00:21:05.960 --> 00:21:07.590	it increase the panna area.
16.srt	00:21:08.059 --> 00:21:12.410	So, more acoustical signal is channelized to there.
16.srt	00:21:12.910 --> 00:21:19.819	Some if you see the rabbits to listen the sound rabbit can move his panna, we cannot move my panna.
16.srt	00:21:20.059 --> 00:21:22.590	So, that is why we have a head movement.
16.srt	00:21:22.870 --> 00:21:32.140	So, I once I want to listen the sound I can listen I can rotate the head, but if you see the rabbit can rotate their panna to the direction of the sound.
16.srt	00:21:35.580 --> 00:21:40.759	So, the panna work is that it should channelize the acoustical wave.
16.srt	00:21:41.190 --> 00:21:45.630	power to the middle ear that is the working of the panna.
16.srt	00:21:45.820 --> 00:21:54.110	So, if it is large more acoustical wave will be entered, if it is small the area if the reduce then a power will be reduced.
16.srt	00:21:54.950 --> 00:22:01.030	So, that is the working principle of the outer panna outer ear or panna pina you can say the pina or panna.
16.srt	00:22:11.509 --> 00:22:14.309	Then there is a middle ear, middle ear is what middle ear that acoustical signal passes in the middle ear and middle ear consists of a membrane and bone.
16.srt	00:22:16.170 --> 00:22:22.440	I will come to the what is the work and then inner ear has an cochlear if you see there is an cochlear.
16.srt	00:22:22.900 --> 00:22:41.289	Now so, you can auditory canal this is called auditory canal middle ear auditory canal acoustic wave is coming in here now it is strike in this membrane once this acoustic wave is strike in the membrane it produce the vibration that vibration.
16.srt	00:22:42.490 --> 00:22:47.150	transmitted to the cochlea by a conduction process.
16.srt	00:22:47.269 --> 00:22:59.550	So, there is a bone and that bone this acts as a mechanical resonator or mechanic you can say not resonator you can amplifier you can mechanically amplify the sound and transmit to the cochlea.
16.srt	00:23:15.840 --> 00:23:22.620	If you see the guitar not that electronics guitar if you see there is a mechanical amplifier or you can say resonator you can say the resonator that if it is not that is not there if I strike the sound will be less, but if it is there then it acts on mechanical resonator then it is the sound is larger.
16.srt	00:23:23.120 --> 00:23:30.860	So, that is the effect in here also that is this acts on mechanical kind of things and that transfer the sound to the cochlea.
16.srt	00:23:32.060 --> 00:23:35.750	So, that vibration goes to the cochlea.
16.srt	00:23:36.140 --> 00:23:40.130	Now, cochlea so I am not reading the slide you can read the slide.
16.srt	00:23:40.490 --> 00:23:42.320	So, inner ear is the cochlea.
16.srt	00:23:43.070 --> 00:23:46.770	So, this is the semicircular canal and there is a cochlea.
16.srt	00:23:47.090 --> 00:23:55.660	So, you know that the ear has two functions, this whole system has two functions, one is balance the body and another one is the listening.
16.srt	00:23:56.010 --> 00:24:07.870	So, the inside the cochlea there is a basilar membrane which is responsible for listening the sound and this semicircular canal, so the cochlea is filled of liquid.
16.srt	00:24:09.220 --> 00:24:12.780	So, you can say that it is a nothing but a packet of liquid.
16.srt	00:24:13.270 --> 00:24:16.970	So, if I vibrate that outside wall of the liquid.
16.srt	00:24:17.240 --> 00:24:23.620	then what will happen that vibration will transfer to the liquid and liquid will spread the vibration to everywhere.
16.srt	00:24:23.950 --> 00:24:32.720	So, that is the mechanism for inner ear to perceive the sound and this semicircular canal is full of liquid that acts the body balance.
16.srt	00:24:32.820 --> 00:24:51.620	So, this is nothing but you can say the if you see that the that some sometimes when we are balancing or you can say leveling some floor we use the water balance that to make a tube with full of water and then water level balancing we said whether the plane is correct or not where is the slope or kind of things.
16.srt	00:24:52.970 --> 00:25:07.640	this thing is used we have two semicircular canal in two side and which is responsible for find out the body balance like that water balance same things is in here also.
16.srt	00:25:08.080 --> 00:25:19.930	Now in inner ear so this is the basic description of the how human being what the function of the every part of the human ear now I go to the details.
16.srt	00:25:21.420 --> 00:25:24.620	So, this is physiological we understand.
16.srt	00:25:25.120 --> 00:25:44.520	Now, in engineering model, so I should know what kind of action or what kind of things is happen in PINA that is outer ear and what kind of response is happen in the middle ear and the finally, the inner ear.
16.srt	00:25:45.100 --> 00:25:50.880	So, if I see the frequency response of the outer ear that is the PINA.
16.srt	00:25:51.600 --> 00:25:57.560	So, PINA if you see that it is not channelize all frequency same amplitude.
16.srt	00:25:57.970 --> 00:25:58.560	I can say.
16.srt	00:25:58.970 --> 00:26:07.130	So, what I say the outer here if I see the frequency this axis is the frequency and this is the response in dB.
16.srt	00:26:07.920 --> 00:26:24.250	So, all frequency 0 dB is not same intensity or you can say that 0 dB of 0 forget about the 0 hertz let us 0.3 kilohertz that means, let us 300 hertz.
16.srt	00:26:24.250 --> 00:26:27.350	So, 300 hertz sound of let us.
16.srt	00:26:28.370 --> 00:26:47.030	0.5 dB not less than 0.2 dB and 1 kilohertz sound of 0.5 dB will be the same response because it is amplify or you can say that amplification of the power or I say the or all frequency by the outer ear is not same.
16.srt	00:26:47.080 --> 00:26:56.400	Similarly, amplification or you can say the frequency response of the middle ear is not flat throughout the frequency, it also different response.
16.srt	00:27:01.440 --> 00:27:09.440	If I combine these two middle and inner not middle and outer ear the combined response is come as a red color.
16.srt	00:27:10.560 --> 00:27:18.830	So, I can say human ear is not equal sensitive to all frequency.
16.srt	00:27:19.340 --> 00:27:29.670	So, I can say we are not equally sensitive or I can say let us 5 dB sound of 100 Hertz.
16.srt	00:27:30.030 --> 00:27:43.960	and 5 dB sound of 2 kilohertz is not produced same intensity sensation or loudness sensation by the human in our human brain.
16.srt	00:27:44.710 --> 00:27:50.520	So, this may be louder compared to this because of this response.
16.srt	00:27:52.650 --> 00:27:58.880	So, if I inverted this curve, if I inverted this curve, the curve will come like this.
16.srt	00:28:06.510 --> 00:28:19.360	So, all if it is this is the frequency, this is the So, all frequency has not equal response in case of human ear that is the frequency response of human ear that is the frequency response of a microphone.
16.srt	00:28:19.620 --> 00:28:34.280	If it is flat for 300 hertz to 3 kilo 10 kilo hertz that means the microphone can produce the output or equal sensitive the frequency between the 300 hertz to.
16.srt	00:28:34.720 --> 00:28:43.380	10 kilohertz, but other frequency the conversion from acoustical signal to electrical signal is very low either very low or almost 0.
16.srt	00:28:44.220 --> 00:28:50.600	Similarly, human ear is not sensitive or intensity sensitive to all frequency equally.
16.srt	00:28:50.850 --> 00:28:57.010	So, the may be here is 1 kilohertz may be after 5 kilohertz it also increasing.
16.srt	00:28:58.600 --> 00:29:06.520	So, 5 dB of 100 hertz, 5 dB of 2 kilohertz the intensity perception by the human being.
16.srt	00:29:06.780 --> 00:29:07.390	will be different.
16.srt	00:29:08.410 --> 00:29:16.870	That is why we say because of the this combine curve I will come this is called the threshold of hearing I will come later on that one.
16.srt	00:29:17.130 --> 00:29:26.220	So, now I am not a describing that function of cochlear and all those things you can read this this is that this slide that is nothing is there.
16.srt	00:29:26.610 --> 00:29:29.920	So, I can say this is the schematic representation.
16.srt	00:29:29.920 --> 00:29:37.220	So, PINAA collect that acoustical signal channelized to auditory canal and media layer.
16.srt	00:29:37.720 --> 00:29:44.970	that convert that acoustical signal to a mechanical vibration and that mechanical vibration transferred to the cochlear.
16.srt	00:29:45.550 --> 00:29:48.910	Inside the cochlear, there is a basilar membrane.
16.srt	00:29:50.130 --> 00:29:52.080	So, this is apex and this is the beginning.
16.srt	00:29:52.500 --> 00:29:55.510	So, this is the beginning of the cochlear, this is the apex of the cochlear.
16.srt	00:29:55.800 --> 00:30:07.120	So, inside the cochlear, there is a basilar membrane which is responsible for speech conversion of that mechanical motion to normal signal.
16.srt	00:30:09.460 --> 00:30:11.840	So, how do we how it is done it?
16.srt	00:30:12.470 --> 00:30:30.080	So, let us I am not discussing here let us in the next class I will discuss how the basilar membrane is converted or you can responsible for or convert that vibrate or motion mechanical vibration to the normal signal.
16.srt	00:30:30.290 --> 00:30:30.990	Thank you.
14.srt	00:00:00.520 --> 00:00:18.289	So, last class we derived that junction effect.
14.srt	00:00:18.769 --> 00:00:32.369	If I consider the vocal track is nothing, but a junction of several tube and if the cross sectional area across the tube is different what should be the junction effect we have discussed.
14.srt	00:00:32.859 --> 00:00:36.289	and I cut this tube in n number of section.
14.srt	00:00:36.640 --> 00:01:04.239	So, the length of the each section x is equal length l by n. So, tau is nothing but a tau is nothing but a x by c. So, it is nothing but a tau is nothing but a x is nothing but a l by n c. So, if I have a tube of 17.5 second, let us say 5 centimeter tube long.
14.srt	00:01:05.239 --> 00:01:30.789	So, I have a tube And if I divided the tube in n equal to 10 junction, then the tau is nothing but a 17.5 centimeter divided by n into c, c is the speed of the sound that much of delay is required ok. Now I come if my tube is n number of tube is there.
14.srt	00:01:30.789 --> 00:01:37.250	So, there will be a n minus 1 are the junction 1 to n minus 1 number of junction.
14.srt	00:01:38.759 --> 00:01:40.879	So, I can draw the equation like this way.
14.srt	00:01:41.429 --> 00:01:56.419	Let this is UGN, then the first junction, second junction, dot dot dot, nth n minus 1 junction and this is the and if you see the last one is the boundary condition at left and this one is the boundary condition at rightist.
14.srt	00:01:56.559 --> 00:02:01.129	So, it is RG, it is half of 1 plus RG, it is minus RL, 1 plus RL.
14.srt	00:02:01.129 --> 00:02:10.969	I can draw the n tube equivalent signal diagram, signal flow diagram and each delay is represented by z to the power.
14.srt	00:02:11.000 --> 00:02:41.069	1 minus 1 ok. Now, if this is my tube let us U G n is nothing but a delta signal delta n ok delta n delta signal or delta n. If it is delta signal then output if this is the my signal flow diagram then output I should get V A t at the output is nothing but a V 0 delta t minus delta n.
14.srt	00:02:41.269 --> 00:02:56.769	tau plus k equal to 1 to infinity B k delta T minus n tau minus 2 k 2 tau, why?
14.srt	00:02:59.370 --> 00:03:07.789	So, if you see if I have a tube with n number of junction of length let us n the n section of junction.
14.srt	00:03:08.219 --> 00:03:11.169	So, each section create a delay tau.
14.srt	00:03:11.429 --> 00:03:28.679	So, n section create a delay n tau, but that is the first first signal first delta that is why b 0 into delta n, but after all the signal the after the first round that that delay will be there.
14.srt	00:03:29.560 --> 00:03:32.429	So, what is the delay 2 tau is the round tip delay.
14.srt	00:03:33.239 --> 00:03:38.299	So, this is the first arrival of the signal second will be arrival due to the back propagation.
14.srt	00:03:38.669 --> 00:03:41.269	So, there will be a 2 tau delay.
14.srt	00:03:41.469 --> 00:03:47.419	So, earliest arrival is n tau which is n number of tube each section delayed by tau.
14.srt	00:03:47.639 --> 00:03:51.419	Next signal will come by 2 tau delay.
14.srt	00:03:51.539 --> 00:03:54.949	So, I can say next signal will be integer multiple of 2 tau delay.
14.srt	00:03:55.219 --> 00:04:05.089	So, that is why I said 2 k sorry k 2 tau k into 2 tau k is the integer and 2 tau is the delay.
14.srt	00:04:13.759 --> 00:04:20.839	Now, if I consider to avoiding the alloysing of digitization process if I consider my sampling period t is equal to 2 tau.
14.srt	00:04:22.969 --> 00:04:43.459	So, my sampling period t is equal to 2 tau what I am saying suppose I want to create a band limited signal or less speech signal whose maximum frequency is 500 hertz 5 kilohertz or 5 kilohertz let us say 5 kilohertz is the maximum bandwidth.
14.srt	00:04:43.929 --> 00:04:45.069	is the sampling frequency?
14.srt	00:04:45.989 --> 00:04:46.589	10 kilohertz.
14.srt	00:04:49.339 --> 00:04:50.849	10 kilohertz is the sampling frequency.
14.srt	00:04:51.219 --> 00:04:58.019	So, band limited is 5 kilohertz, Nyquist criteria is 10 kilohertz.
14.srt	00:04:58.409 --> 00:05:09.159	So, if I want to reach the Nyquist criteria in this 2 tau delay, so 2 tau must be equal to the sample period.
14.srt	00:05:10.319 --> 00:05:13.109	So, 2 tau is equal to sample period.
14.srt	00:05:13.369 --> 00:05:15.499	If 2 tau is equal to sample period.
14.srt	00:05:15.889 --> 00:05:30.119	Then, how do I derive this v z if I consider this is a z domain v z which is nothing but a u l z divided by u g z and each z to the power minus 1.
14.srt	00:05:30.119 --> 00:05:32.729	Now, z to the power minus 1 is single sample delay.
14.srt	00:05:33.089 --> 00:05:35.899	Now, my sample delay is t equal to 2 tau.
14.srt	00:05:36.109 --> 00:05:41.039	So, I can say instead of z to the power minus 1 it will z to the power minus half.
14.srt	00:05:41.369 --> 00:05:49.979	So, all the z value will be replaced by z to the power minus half z to the power minus half z to the power minus half z to the power minus half.
14.srt	00:05:50.009 --> 00:05:50.779	So, I get this.
14.srt	00:05:51.019 --> 00:05:51.989	signal flow diagram.
14.srt	00:05:52.519 --> 00:06:08.109	Once I get the signal flow diagram, can I derive the v z transfer function of the tube which is nothing but a output which is u z u l z divided by u g z z domain.
14.srt	00:06:09.949 --> 00:06:15.129	So, u g z I know it is nothing but a impulse or got all response.
14.srt	00:06:15.489 --> 00:06:16.849	Now, what is u l z?
14.srt	00:06:16.849 --> 00:06:18.500	So, I could derive this transfer function.
14.srt	00:06:20.189 --> 00:06:21.399	So, how do I derive it?
14.srt	00:06:21.899 --> 00:06:24.600	using a signal flow diagram I can derived it.
14.srt	00:06:25.259 --> 00:06:28.209	So, let us there is a procedure for derived it.
14.srt	00:06:28.529 --> 00:06:39.240	So, let us use some procedure or some simplest this may be the simplest form procedure for derive your transfer function of v z which is nothing but u l z divided by u j z.
14.srt	00:06:39.769 --> 00:06:40.670	How do we derived it?
14.srt	00:06:41.040 --> 00:06:53.430	If I consider each one of the junction is acts as a latex if you see the symmetrical this is r 1 this is r 2 this is r n minus 1, but all are symmetrical.
14.srt	00:06:55.800 --> 00:07:01.650	Now, let us I draw in here because you have to understanding if I draw it here it will be very clear to you.
14.srt	00:07:02.140 --> 00:07:18.270	Now, let us this is nothing but a my u g n coming to the first junction let us first junction is here which is nothing but a I will first draw the junction and then I write down the signal flow.
14.srt	00:07:18.270 --> 00:07:24.180	So, this is this way this is this way this is this way and this is this way.
14.srt	00:07:24.960 --> 00:07:27.000	So, this I will write in the red pen.
14.srt	00:07:27.340 --> 00:07:53.670	So, this is nothing but a 1 minus r 1, this is nothing but a 1 plus r 1, this is r 1, this is minus r 1 ok. Now, I have a u g, so I have a u g is here, u g n is coming to here and then there is a terminal at glottis which is nothing but a.
14.srt	00:07:55.889 --> 00:07:57.080	So, there will be z to the power.
14.srt	00:07:57.509 --> 00:08:27.389	So, let us there will be z to the power minus 1 delay z to the power minus half here will be delay z to the power minus half and this will be R g and this will be 1 plus R g divided by 2 and then the same junction I can continue there will be a delay.
14.srt	00:08:28.370 --> 00:08:37.039	z to the power minus half, there will be a delay z to the power minus half and again there will be a junction.
14.srt	00:08:42.169 --> 00:08:59.259	So, junction let us signal flow diagram this is this, this is this, this is this, again this will be 1 minus r 2, this will be 1 plus r 2, this is r 2, this is minus r 2.
14.srt	00:08:59.669 --> 00:09:21.750	Then, I can say there will be again delay again delay z to the power minus half z to the power minus half ok. Again there will be a junction let us this is nth junction n minus 1 junction there will be a junction this is the let us n minus 1 junction.
14.srt	00:09:21.750 --> 00:09:23.309	So, there will be lot of junction in here.
14.srt	00:09:23.709 --> 00:09:31.669	So, this if it is n minus 1 junction this is 1 plus R n minus 1 this is 1 minus R n minus 1.
14.srt	00:09:32.059 --> 00:09:41.009	this is R n minus 1, this is R n. And at the end leap there will be a boundary condition.
14.srt	00:09:41.319 --> 00:10:05.159	So, there will be a z to the power minus 1, then I put the boundary condition which is like this z to the power minus half, z to the power minus half and this is nothing but a minus R L, this is 1 plus R L, I get U L n. This is the output.
14.srt	00:10:05.739 --> 00:10:15.859	So, I have to find out u if it is z domain then u z u l z divided by u g z that I have to find out.
14.srt	00:10:16.609 --> 00:10:17.479	So, how do you find out?
14.srt	00:10:17.939 --> 00:10:20.719	Let us calculate let us calculate stage by stage.
14.srt	00:10:21.039 --> 00:10:35.809	So, if I say any u so, I you know that u k plus 1 plus z is nothing but a 1 plus r k that we have already derived 1 plus r k.
14.srt	00:10:36.299 --> 00:10:58.859	z to the power minus half u k z u k plus z plus 1 z plus r k into u k plus 1 minus z that we have derived last day u k plus 1 z the volume velocity which is injected in the k plus 1 tube is nothing but this one.
