filename	timestamp	sentence
15.srt	00:28:02.840 --> 00:28:15.210	So, I shall work for an India in which there shall be no high class and low class of people, an India in which all communities shall live in perfect harmony.
15.srt	00:28:15.500 --> 00:28:23.280	There can be no room in such an India for the curse of untouchability or the curse of intoxicating drinks and drugs.
15.srt	00:28:23.370 --> 00:28:26.660	Women will enjoy the same rights as men.
15.srt	00:28:35.180 --> 00:28:38.390	Since we shall not be at peace with all the rest of the world exploiting nor being exploited, We should have the smallest army imaginable.
15.srt	00:28:39.220 --> 00:28:49.610	All interest not in conflict with the interest of the dumb millions will be scrupulously respected, whether foreign or indigenous.
15.srt	00:28:50.350 --> 00:28:53.990	Personally, I hate distinction between foreign and indigenous.
15.srt	00:28:54.450 --> 00:28:56.230	This is the India of my dreams.
15.srt	00:28:56.980 --> 00:29:00.190	I shall be satisfied with nothing less.
15.srt	00:29:00.490 --> 00:29:06.920	So, the kind of India he dreamed was India, where there is no high class or low class.
15.srt	00:29:07.140 --> 00:29:09.289	on the basis of their economic position.
15.srt	00:29:09.509 --> 00:29:17.029	And India, all community lived in perfect harmony and not in segmented classified status.
15.srt	00:29:17.380 --> 00:29:31.519	And in such India, where communities live in perfect harmony, there will be no curse of untouchability or the intoxicating effects of drinks and drugs and women and men will enjoy the same rights.
15.srt	00:29:31.630 --> 00:29:37.210	Now, he wanted India not to be part of the exploiting or being exploited.
15.srt	00:29:37.519 --> 00:29:40.329	and hence, maintain the smallest army.
15.srt	00:29:40.639 --> 00:29:55.940	So, that is the practical part of Gandhian thinking, where he was supported of non-violent, but willing to have such measures such as standing military to protect the national boundary or the nation from any invasions.
15.srt	00:29:55.940 --> 00:30:05.700	So, he wanted a smallest army and the interest which is not in conflict with the interest of dumb millions should be respected.
15.srt	00:30:10.460 --> 00:30:21.409	Now, whether it is foreign and indigenous Gandhian personally, he is not bothered about such policies or practices and he wanted India to be such where there is this harmony and absence of, absence of peace.
15.srt	00:30:21.409 --> 00:30:25.399	So, that is basically, about his views on India of his dreams.
15.srt	00:30:25.799 --> 00:30:38.059	Now, if you look at some of the criticism of Gandhi, we find that the most renowned leader of national movement Gandhiji worked equally, for the social economic reforms in the country.
15.srt	00:30:38.339 --> 00:30:47.879	His spiritual, effective and down to earth personality made him dear to all sections of society and this we will discuss, when we read a quote from Sarojini Naidu.
15.srt	00:30:48.299 --> 00:30:52.750	So, after this famous trial speech of 1923 or 1922.
15.srt	00:30:53.199 --> 00:30:56.159	I will just check, yeah it is 1922.
15.srt	00:30:56.279 --> 00:31:10.019	So, after that trial speech, the effect Gandhiji had not just on his followers, but also, the countrymen or the judges or the administration.
15.srt	00:31:10.699 --> 00:31:26.569	So, Gandhiji occupied the space in the hearts and minds of people because of his own personal life and simplicity and leading through his own examples and following intimately in his own personal life.
15.srt	00:31:26.999 --> 00:31:37.329	So, Gandhi did play a very significant role in our freedom struggle and provided the moral and ethical leadership from 1920s till India attained independence.
15.srt	00:31:37.679 --> 00:31:49.029	But Gandhiji was equally involved in the social and economic reforms in the society which is called positive or constructive programs in Gandhian society.
15.srt	00:31:57.409 --> 00:32:05.789	So, Gandhian vocabulary, especially, from 1930s, 30s onwards, Charaka, Charkha, Charkha, Charkha, Charkha, Charkha, Charkha, Charkha, Charkha, Charkha, Charkha, Charkha, Charkha, Charkha, and disciplining and other things are part of or small industries are part of such social and economic reforms.
15.srt	00:32:05.829 --> 00:32:14.549	His living with the untouchables or the horizons is also a part of such social reforms.
15.srt	00:32:14.549 --> 00:32:23.750	So, Gandhiji was involved in the social and economic reforms including the political struggle for freedom.
15.srt	00:32:30.009 --> 00:32:42.479	So, although being the most popular leaders of Indian national movement, he was not the undisputed one and there is many differences and critique to his ideals and political method.
15.srt	00:32:42.919 --> 00:32:53.839	So, his political vision was greatly challenged by many of his contemporary including Subhash Chandra Bose, M N Roy offered distinctive alternative to his ideals of Satyagraha.
15.srt	00:32:54.209 --> 00:33:02.749	And challenges to his ideas of Varanashram came from B R Ambedkar which we will discuss in a minute and these ideals or critique.
15.srt	00:33:03.139 --> 00:33:14.690	of Gandhiís ideals of Varanashram comes through his powerful book which is called What Congress and Gandhi Have Done to the Untouchables and also, The Annihilation of Caste.
15.srt	00:33:14.720 --> 00:33:25.230	In these two books, B. R. Ambedkar articulated his response to the Gandhiji justification of Varanashram Dharma and also, the politics of the Congress.
15.srt	00:33:25.519 --> 00:33:30.069	So, the freedom struggle in the beginning was divided into two directions.
15.srt	00:33:30.069 --> 00:33:35.519	One was for the political reforms and the other was the social religious reforms.
15.srt	00:33:39.689 --> 00:33:49.229	And till 1920ís, the government was not able So, these movements were held simultaneously, these conferences for political freedom and also, for social reforms were held simultaneously.
15.srt	00:33:49.229 --> 00:34:06.929	In fact, the beginning of Indian renaissance so called is to begin with the religious and the social reforms movement whether it is abolition of Sati or the widow remarriage or the emancipation of women or Arya Samaj, Brahma Samaj.
15.srt	00:34:06.929 --> 00:34:11.659	So, they were all about social religious reforms movement.
15.srt	00:34:11.719 --> 00:34:15.909	But suddenly, after 1920s, political freedom was abolished.
15.srt	00:34:17.039 --> 00:34:27.359	took the priority over social and religious reforms and Ambedkar and many other thinkers were very critical of such positions.
15.srt	00:34:27.839 --> 00:34:42.259	So, the other challenges to Gandhijiís ideals of communal harmony comes from Muslim League which continuously, insisted on getting a separate nation for the Muslims in India.
15.srt	00:34:42.739 --> 00:34:51.489	And Hindu extremist groups equally, stood against him which also, led to his assassination by Nathuram Godse on 30th January 1948.
15.srt	00:34:51.789 --> 00:34:54.849	So, Gandhiji was very open to criticism.
15.srt	00:34:55.329 --> 00:35:14.979	And he was perhaps, the greatest leader, but not the undisputed one and there was many sets or many strands of opinions and alternatives to Gandhian ideals when he was providing the moral leadership.
15.srt	00:35:15.019 --> 00:35:32.609	And of course, he remains the greatest and tallest of them, yet there were many other ideals or political methods which were simultaneously in existence and they were very critical of many programs and ideals of Gandhiji.
15.srt	00:35:33.219 --> 00:35:40.309	So, these responses to Gandhiji varies from appreciative analysis to blatant condemnation.
15.srt	00:35:40.799 --> 00:35:45.159	However, his ideas remains indispensable in discussions on Indian politics.
15.srt	00:35:45.159 --> 00:36:00.599	That is the power and the relevance of Gandhiji and his thought and his political activities, where you have a range of responses to his ideals and political activities which may be appreciative in nature, but it may also outright condemnation of the whole politics.
15.srt	00:36:00.599 --> 00:36:04.509	So, we have seen Muslim League and extreme right-wing thinkers like Savarkar.
15.srt	00:36:05.469 --> 00:36:08.949	and Nathuram, activist like Nathuram Godse.
15.srt	00:36:09.339 --> 00:36:19.639	So, they were having strong disagreements and condemnation of Gandhian ideals of Acharkha or his politics of non-violence.
15.srt	00:36:19.679 --> 00:36:32.649	So, Gandhiji did face the criticism in his times, when he was acting upon and thinking about some of these ideals itself.
15.srt	00:36:40.779 --> 00:36:50.529	So, to begin with, from appreciative then to the more critical, responses to Gandhiji, we can find Jawaharlal Nehru who was kind of very intimate and loyal supporter of Gandhiji and his programs.
15.srt	00:36:50.729 --> 00:37:07.419	And that comes with their bonding for political independence of India and compassion for the poor which binds them together and the method of politics that Gandhiji articulated and projected Jawaharlal Nehru intimately, associated himself with such politics.
15.srt	00:37:07.819 --> 00:37:12.029	But in some other aspects, they resemble polar opposites.
15.srt	00:37:12.449 --> 00:37:22.199	While for Gandhi, religion meant everything, Nehru did not give it such a dominant place in his life especially, in the politics and the state he envisioned.
15.srt	00:37:22.619 --> 00:37:27.980	So, for Gandhiji, religion, ethics, morality is something which is essential.
15.srt	00:37:28.219 --> 00:37:39.699	But for Nehru, such thing is not really as important in the kind of politics or the state for India he was envisioning.
15.srt	00:37:39.699 --> 00:37:44.509	Non-violent and simple living was for Gandhiji and in .
15.srt	00:37:44.750 --> 00:37:45.480	themselves.
15.srt	00:37:45.909 --> 00:37:50.969	But Nehru considered them only as a practical means during freedom struggle.
15.srt	00:37:51.039 --> 00:38:05.549	To attain the freedom, this means and ends the simplicity that Gandhiji promoted and envisioned was desirable for attaining the political independence, enthusing strength or mobilizing the suppressed or marginalized masses.
15.srt	00:38:06.079 --> 00:38:17.269	But for Nehru, India must transform itself militarily, politically, economically and also materially.
15.srt	00:38:19.610 --> 00:38:22.559	as much as perhaps spiritually.
15.srt	00:38:22.869 --> 00:38:27.500	So, in the case of their imagining of future India too, they were very distinct.
15.srt	00:38:27.860 --> 00:38:39.199	While Gandhiji envisioned a decentralized India of self-sufficient villages, Nehru hoped for a strong instrumental state to bring about social and economic transformations.
15.srt	00:38:39.199 --> 00:38:43.880	Nehru was supportive of a centralized planning and mixed economy.
15.srt	00:38:49.590 --> 00:38:55.219	So, after Gandhiji, that Nehru did play very significant role in shaping the institutions and the politics of modern India which we will discuss when we will discuss Walal Nehru.
15.srt	00:38:55.570 --> 00:39:08.360	But here, one can also see the difference between two of the greatest leaders perhaps of modern India in their vision of polity, state and future India.
15.srt	00:39:08.510 --> 00:39:15.699	Now, this is the quotation which I wanted to tell you about what was the place of Gandhiji in Indian psyche.
15.srt	00:39:16.219 --> 00:39:23.099	So, Sarojini Naidu had a lifetime association with Gandhiji and she joined in Satyagraha and shared with him the passion.
15.srt	00:39:23.349 --> 00:39:33.839	unchanged in the hearts of his people who are both the heirs and the stewards of his matchless dreams and his matchless.
15.srt	00:39:33.919 --> 00:39:47.119	So, the Gandhian status was deeply embedded in the hearts and minds of Indian people and that cannot be taken away by incarnating the person of Gandhiji.
15.srt	00:39:47.509 --> 00:39:59.519	Similarly, Bal Gangadhar Tilak despite of his admiration for Gandhiji and his deeds had disagreements with Gandhijiís ideals of purity of means.
15.srt	00:40:00.980 --> 00:40:12.690	Tilak argues that Politics is a game of worldly people and not of sadhus and instead of the maxim overcome anger by loving kindness, evil by good as preached by Buddha.
15.srt	00:40:12.940 --> 00:40:22.159	I that means, Tilak prefer to rely on the maxim of Shri Krishna in what whatsoever any come to me in that same way, I grant them favour.
15.srt	00:40:22.570 --> 00:40:35.949	So, Bal Gangadhar Tilak, the necessity of end means is to attain the ends and ends justify the means and not the means which justify the ends as for Gandhiji.
15.srt	00:40:38.460 --> 00:40:44.029	And Tilak wanted his defence of Varanashram Dharma and many of his spiritual and mysterious statement.
15.srt	00:40:44.349 --> 00:40:49.569	So, Gandhi and Tagore both believed in the need of spiritual regeneration of India.
15.srt	00:40:49.630 --> 00:40:52.159	Their differences were in the perception of power.
15.srt	00:40:52.299 --> 00:41:01.279	Gandhiji regarded power being of two kinds brute force and the sole force and that we have discussed why he justified sole force over the brute force.
15.srt	00:41:11.260 --> 00:41:13.920	So, he despised the former that is brute force and the later that his sole force is celebrated in his thought and politics, but for Tagore, he did not like He was suspicious of any form of power.
15.srt	00:41:14.369 --> 00:41:18.180	In his own words, power in all its form is irrational.
15.srt	00:41:18.579 --> 00:41:22.269	It is like the horse that drags the carriage blindfolded.
15.srt	00:41:22.269 --> 00:41:40.210	So, for Tagore, the complete freedom or freedom from fear of all kind is necessary for individual creativity to grow and that can lead to a better society, more empowered society and the way he envisioned society.
15.srt	00:41:40.210 --> 00:41:42.840	But for Gandhiji, he was not.
15.srt	00:41:43.110 --> 00:42:00.619	So, the power can be divided into two brute force and the sole force and sole force is desirable, sole force and the power of sole force is desirable for Gandhiji techniques of politics.
15.srt	00:42:00.910 --> 00:42:12.200	And on Tagore and Gandhi, we have discussed in our lecture on Tagore also, which you can also refer to understand some of the similarities and also the differences.
15.srt	00:42:16.320 --> 00:42:19.730	between the two greatest minds of modern India.
15.srt	00:42:20.460 --> 00:42:38.670	Now, about Gandhiji and Ambedkar, there is a very strange relationship between these two thinkers and they continue to shape the actual practical politics of our post-independent time for and it will continue to be relevant in our political discourse.
15.srt	00:42:38.670 --> 00:42:51.100	So, especially, on this issue of caste, untouchability and Varanasi Rama Dharma, these two leaders differ from each other and vehemently opposed each other and at the same time, respecting each other also.
15.srt	00:42:54.200 --> 00:43:10.040	So, one of the political history is that while Ambedkar critically challenged many of his ideas and articulation about untouchability and caste discrimination, he was also, respectful of Gandhijiís and his role.
15.srt	00:43:23.880 --> 00:43:33.619	And Gandhi, when he was giving counsel to the forming of first interim government, said ñ supported to Ambedkarís nomination as the first law minister and his role in the drafting of Indian constitution.
15.srt	00:43:33.980 --> 00:43:42.519	So, both leaders while opposing each other, critiquing each other also, acknowledges the contribution and the expertise of each other also.
15.srt	00:43:42.750 --> 00:43:48.430	So, here, we will discuss only about their views on Varanashrama Dharma and the caste practices.
15.srt	00:43:48.849 --> 00:43:58.380	So, in the context of Varanashrama, Ambedkar was the strongest critique of Gandhiji and the congress and Gandhiji regarded Varanashrama as the essential system.
15.srt	00:43:58.880 --> 00:44:03.820	of social divisions of labour which helps in social functioning and stability.
15.srt	00:44:04.140 --> 00:44:10.620	So, Gandhiji, although he despised the practices of untouchability, he had no problem with the Varnashram system.
15.srt	00:44:10.900 --> 00:44:17.860	So, Gandhiji, in his understanding of Indian society thought of Varnashram Dharma as a kind of system of division of labour.
15.srt	00:44:28.810 --> 00:44:34.010	So, he was critical of untouchability, he wanted to abolish untouchability or practices of untouchability, but he was justifying or with the continuance of Varanashram system.
15.srt	00:44:34.810 --> 00:44:43.230	Ambedkar regarded the reorganization of Indian society on the principle of Varanashram as not only impossible, but also harmful.
15.srt	00:44:43.370 --> 00:45:00.850	And he considered the caste system as the factor which ruined Hindu or Hinduism and urge for a society based on the principle of liberty, equality and fraternity which is a very modern ideas of living an egalitarian life or in a egalitarian society.
15.srt	00:45:01.430 --> 00:45:18.599	Now, criticizing Gandhi, Ambedkar writes that as defined by Mahatma, Varna becomes merely a different name for caste for the simple reason that it is the same in the essence, namely, pursuit of ancestral calling word.
15.srt	00:45:33.050 --> 00:45:35.120	I am sure that all his confusion is due to the fact that the Mahatma has no definite and clear conception as to what is Varna and what is caste and as to the necessity of either for the conservation of Hinduism.
15.srt	00:45:35.440 --> 00:45:44.790	He has said and one hopes that he will not find some mystic reasons to change his view that caste is not the essence of Hinduism.
15.srt	00:45:45.390 --> 00:45:48.180	Does he regard Varna as the essence of Hinduism?
15.srt	00:45:48.600 --> 00:45:51.950	One cannot as yet give any categorical answers.
15.srt	00:45:52.220 --> 00:46:03.430	So, how to abolish the caste and what is the relationship between caste and Varna Ashram, Varna Ashram system and how it can, how it is the basis.
15.srt	00:46:03.900 --> 00:46:20.790	of Hinduism and harming the Hindu religion, Ambedkar wanted the both these practices of Varnashrama Dharma or casteism to be made unlawful.
15.srt	00:46:20.790 --> 00:46:29.090	And therefore, and that is also connected with the scriptural sanction of these practices of caste and Varnashrama, according to Ambedkar.
15.srt	00:46:29.090 --> 00:46:33.950	Gandhiji thought of it as a practices which developed later.
15.srt	00:46:34.850 --> 00:46:38.900	and it has no sanction in the scriptures or in antics.
15.srt	00:46:38.900 --> 00:46:50.960	And Varnasrama Dharma, therefore, is something which is justifiable, which is based on the division of labour and it has nothing to do with the caste practice discrimination or untouchability.
15.srt	00:46:50.990 --> 00:47:03.190	But for Ambedkar, that both are same and without abolishing the both, one cannot really discriminate the other and it sustains each other.
15.srt	00:47:06.450 --> 00:47:22.519	So, he has very strong opposition to Gandhiji's views on caste and in fact, he unwillingly compromised with Gandhiji in Pune pact when there is separate communal award to the oppressed caste of India.
15.srt	00:47:22.910 --> 00:47:35.170	And finally, he, we will discuss while we will discuss Ambedkar, finally, he changed his religion or converted from Hinduism to Hinduism.
15.srt	00:47:39.330 --> 00:47:45.600	to Buddhism to create a society which is based on the principle of liberty, equality and fraternity.
15.srt	00:47:46.820 --> 00:47:57.700	So, now, finally, if we look at the complicated relationship between Savarkar and Gandhi, we find they share a very complicated relationship.
15.srt	00:47:57.880 --> 00:48:11.510	And Savarkar writes that the exit from Indian world of a powerful personality like Lokmanya Tilak usurped in the mad intoxication of Khilafat agitation conspiring with cult of Charkha.
15.srt	00:48:11.740 --> 00:48:13.860	as a way of Swaraj in one year.
15.srt	00:48:14.190 --> 00:48:19.190	It is to be won by the perverse doctrine of non-violence and truth.
15.srt	00:48:19.190 --> 00:48:29.350	The non-cooperation movement for Swaraj based on these twin principles was a movement without power and was born to destroy the power of the country.
15.srt	00:48:29.350 --> 00:48:37.710	It is an illusion, a hallucination not unlike the hurricane that sweeps over a land only to destroy it.
15.srt	00:48:37.710 --> 00:48:40.860	It is a disease of insanity and epidemic.
15.srt	00:48:42.310 --> 00:48:43.370	and megalomania.
15.srt	00:48:43.640 --> 00:48:57.630	So, Savarkar was strong critic of Gandhian principles which he considered as unmanly or which take away the power of the country in this illusionary hallucination kind of ideas about non-violence and truth.
15.srt	00:48:57.630 --> 00:49:06.160	So, we have seen different critic starting from most appreciative, yet differencing or distancing himself.
15.srt	00:49:15.880 --> 00:49:22.910	between Gandhi and Nehru to someone between Tagore and Gandhi, but also, between Ambedkar, Gandhi and Savarkar and Gandhi.
15.srt	00:49:22.950 --> 00:49:33.620	So, Gandhiji remains a kind of tallest leader and yet, faced all the criticism during his lifetime and afterwards as well.
15.srt	00:49:33.620 --> 00:49:42.520	So, Gandhiji was the ardent supporter of independence of India and he stressed social reforms as a means to achieve it.
15.srt	00:49:46.100 --> 00:49:48.910	but his approach was essentially individualistic.
15.srt	00:49:50.120 --> 00:49:56.520	So, in Gandhian Oceanic Circle, we have discussed how individual is at the centre of all his philosophy.
15.srt	00:49:56.930 --> 00:50:06.150	He regarded individual transformation and why achieving Swaraj, he said that Swaraj is in our palms and we can have it as and when we want it.
15.srt	00:50:06.560 --> 00:50:15.490	And the way to have it or to achieve it is by stopping to cooperate with the oppressor or with the rulers.
15.srt	00:50:15.490 --> 00:50:21.100	So, the whole idea of non-cooperation with the British and that way, one can achieve.
15.srt	00:50:22.250 --> 00:50:23.050	achieve the Swaraj.
15.srt	00:50:23.460 --> 00:50:40.750	So, he regarded the individual transformation as the basic prerequisite of the transformation in the nation and that he writes to related to his nephew which he said please do not carry unnecessarily on your head the burden of emancipating India.
15.srt	00:50:41.710 --> 00:50:47.480	Emancipate your own self, even that burden is very great.
15.srt	00:50:48.420 --> 00:50:55.840	Apply everything to yourself, nobility of soul consists in realizing that you are yourself India.
15.srt	00:50:56.430 --> 00:50:59.510	in your emancipation is the emancipation of India.
15.srt	00:50:59.510 --> 00:51:14.080	So, Gandhiji, very radically, inverse the whole struggle for Swaraj which is not something as an objective ought there and beyond the biological and the physical expense of individual.
15.srt	00:51:14.510 --> 00:51:20.490	He simultaneously, associate the individual with India and India with the individual.
15.srt	00:51:20.490 --> 00:51:29.800	So, with the emancipation of individual lies the emancipation of India, with the attainment of Swaraj to govern oneself lies the attainment of Swaraj.
15.srt	00:51:30.000 --> 00:51:31.330	Swaraj for India.
15.srt	00:51:31.650 --> 00:51:37.210	So, for Gandhiji, this individual remains at the centre of his philosophy.
15.srt	00:51:37.650 --> 00:51:49.800	So, finally, to conclude, what we find is that Gandhi and his ideals were open to criticism in his lifetime and are so even in contemporary times.
15.srt	00:51:50.080 --> 00:52:00.670	So, unlike many other thinkers and their followers, you see, famously, Ramachandra Guha said that the followers are followers of Shivaji, will not listen to.
15.srt	00:52:00.890 --> 00:52:04.230	anything that is against or negative about Shivaji.
15.srt	00:52:04.550 --> 00:52:09.760	Followers of Ambedkar will not listen to anything that is negative about Ambedkar.
15.srt	00:52:10.040 --> 00:52:31.770	But Gandhiji has the follower, is relevant for many movements and the leaders even in contemporary times and yet is open and subject to all kind of criticism that is perhaps, the greatest and unique characteristic of Gandhiji and his ideals and why it is difficult to fit him in any particular.
15.srt	00:52:35.200 --> 00:53:01.910	So, he was open to criticism in his lifetime and also, even in contemporary times and yet, he remains perhaps, one of the greatest leaders of modern India whose ideals have shaped not only the politics and society in India, but also, many political leaders including Nelson Mandela and Martin Luther King, we have seen and various social political movements including environmental movements in many countries in the world.
15.srt	00:53:01.910 --> 00:53:09.770	So, Gandhiji and his ideals continue to be relevant and indispensable for any discourse on politics.
15.srt	00:53:10.830 --> 00:53:13.320	politics in even in contemporary India.
15.srt	00:53:13.620 --> 00:53:31.020	So, on this lecture, you can refer to some of these books like India of my dreams by Mahatma Gandhi and also, the great trial speech by Mahatma Gandhi in 1922 and these other texts, you have seen in some of the previous lecture also which you can refer to for this lecture.
15.srt	00:53:31.440 --> 00:53:33.490	So, thank you very much for listening.
15.srt	00:53:33.670 --> 00:53:38.680	Let us know what you think about this lecture and we will be happy to respond you.
15.srt	00:53:38.680 --> 00:53:39.290	Thank you.
11.srt	00:00:00.360 --> 00:00:13.119	Hello and welcome everyone.
11.srt	00:00:32.259 --> 00:00:45.310	In this lecture today, we are going to discuss Swami Vivekananda, his life philosophy and the way he tried to revitalize Indian life.
11.srt	00:00:45.760 --> 00:00:54.100	So, through the works and writings of Swami Vivekananda, we will focus more on his ideas about revitalization of Indian life.
11.srt	00:00:56.250 --> 00:01:04.069	So, he was a sanyasi, a renouncer, a traveller including India or abroad.
11.srt	00:01:04.699 --> 00:01:14.889	and was also a deeply spiritual person and considered as a religious and a spiritual guru of modern India.
11.srt	00:01:14.889 --> 00:01:31.039	And he remains one of the very significant figure in terms of conceptualizing modern Indian political condition and how to improve the degraded or degenerated status of Indian masses.
11.srt	00:01:41.430 --> 00:01:49.390	So, in Vivekananda and his philosophy, we find almost simultaneously, two contradictory strengths of politics or activism or thinking present simultaneously.
11.srt	00:01:49.840 --> 00:02:11.060	On the one hand, he was deeply engaged with Vedic texts or Vedanta or Hinduism, revival of Hinduism and the spiritual search or search for truth and also, the experience or realization of God or divine in each one of us.
11.srt	00:02:23.990 --> 00:02:28.490	So, on the one hand, he has this urge of spiritual experience or attainments and on the other hand, he was deeply engaged with Vedanta or deeply and emotionally, attached with the condition or material economic condition of the masses.
11.srt	00:02:28.490 --> 00:02:45.360	And he wanted to uplift those masses to revitalize the Indian nation or that he wanted to do through the spiritual side of the human being or the individual.
11.srt	00:02:45.440 --> 00:02:50.650	So, the spirituality which he considered.
11.srt	00:02:55.780 --> 00:03:14.330	as the basis for the regeneration of nation including India and also, to enable the possible or the cordial relationship between East and the West or other religions.
11.srt	00:03:14.680 --> 00:03:29.980	So, the spirituality, he defines not in a narrow religious sense of the term, but something which is broader, something which enables the man to connect with the larger self or the supreme self.
11.srt	00:03:30.180 --> 00:03:31.950	So, this kind of thought, we have.
11.srt	00:03:32.550 --> 00:03:42.390	examine and discuss when we have discussed Rabindranath Tagore, Aravind Duggos and to some extent, in Raja Ram Mohan Roy also.
11.srt	00:03:42.900 --> 00:03:59.290	So, Vivekananda, represent that tradition and he in a way, was influenced by Raja Ram Mohan Roy and his approach to religion, spirituality and also, the scientific and rational.
11.srt	00:04:04.210 --> 00:04:13.939	articulation of religion, spirituality or the human dignity and the rule of freedom of priests, liberty and etcetera.
11.srt	00:04:13.939 --> 00:04:25.939	So, Vivekananda was influenced to a great extent by the thought of Ram Mohan Roy and he considered him as the most pragmatic modern political thinkers of India and the father of Indian renaissance.
11.srt	00:04:25.939 --> 00:04:34.000	So, in Vivekananda and his thought, we will find all strengths and that becomes a challenge when.
11.srt	00:04:36.290 --> 00:04:49.980	So, you have selective interpretation of Vivekananda by different schools of political thought be it conservative to radical to Marxist to the socialist and many others.
11.srt	00:04:50.310 --> 00:05:04.120	So, Vivekananda is open to different kind of interpretation because of this involvement and engagement with different and often contradictory issues and concerns in his life.
11.srt	00:05:10.879 --> 00:05:22.350	So, he is not just a spiritual religious leader, but he was a… sympathetic or very actively involved in the revival or improving the political, material and economic condition of the masses.
11.srt	00:05:22.660 --> 00:05:26.519	And at the same time, he is considered as the prophet of Indian nationalism.
11.srt	00:05:27.040 --> 00:05:40.189	Many scholars argue because of his belief or faith in the revival of India and that can lead to the spiritual enlightenment of the world as a whole.
11.srt	00:05:40.370 --> 00:05:44.120	So, he wanted India to assert.
11.srt	00:05:44.689 --> 00:05:51.519	as an independent country based on this spiritual, a spiritual side of its existence or its identity.
11.srt	00:05:51.519 --> 00:06:02.159	And that can be the solid basis on which Indian nation can emerge and assert its independence and human can attain or realize one's dignity.
11.srt	00:06:02.699 --> 00:06:07.029	So, Vivekananda's philosophy is in different directions.
11.srt	00:06:07.539 --> 00:06:17.439	We are going to focus more on what he has to say on religion and more so, how religion and spirituality can be.
11.srt	00:06:18.829 --> 00:06:23.319	be the basis of Indian nation and how India can revitalize itself.
11.srt	00:06:23.729 --> 00:06:26.889	So, that is the focus of our lecture through Vivekananda.
11.srt	00:06:27.199 --> 00:06:41.399	To begin with, we can understand his political or philosophical standing through this quotation by sister Nivedita, where she writes that he was not politicians, he was greatest of nationalists.
11.srt	00:06:50.679 --> 00:07:00.009	So, politics in a sense, for Vivekananda, the way it was practiced was something, which merely as a talk or something which do not really help in the improvement or empowerment of the common masses.
11.srt	00:07:00.339 --> 00:07:16.529	And he wanted to ensure and wanted to resolve or provide solution which will help in the improvement of the material condition of the large number of masses, not a kind of very limited group of people engaged in merely.
11.srt	00:07:21.149 --> 00:07:24.109	talk or discussion about the condition of the masses.
11.srt	00:07:24.449 --> 00:07:37.449	So, in that sense, he considered himself not as a politician or politics, he considered something narrowly defined as a nonsense which does not really lead to improvement of the masses.
11.srt	00:07:37.449 --> 00:07:56.179	So, he wanted the empowerment of the masses and that he wanted to do through this a spiritual or religious assertion or igniting of the divine presence in each one of the millions of Indians.
11.srt	00:07:57.919 --> 00:08:01.139	So, therefore, his or his nationality was Indian.
11.srt	00:08:01.339 --> 00:08:25.309	So, he was deeply disturbed by the experiences he had while he was travelling length and breadth of the nation meeting its a particular section of people well-off and prosperous, but the millions of masses living in sub-human condition and that becomes something which he wanted to resolve.
11.srt	00:08:29.029 --> 00:08:38.789	And for that masses to fight against the British, fight against the oppression of any kind that can happen only through the spiritual regeneration of the masses.
11.srt	00:08:39.229 --> 00:08:41.620	So, we will discuss this point more.
11.srt	00:08:41.620 --> 00:08:51.299	So, in his thought, you see him as a greatest of the nationalist and yet, he was a spiritual and the religious leader.
11.srt	00:08:51.459 --> 00:09:05.849	Vivekananda was one of the foremost nation builders of India and his ideas greatly influenced many nationalist leaders including Tagore, Nehru, Gandhi and even in contemporary politics, you see many.
11.srt	00:09:06.809 --> 00:09:28.419	politician taking inspiration from Vivekananda and his writings and especially, for the youth of India, Vivekananda remains an icon or a source of inspiration to solve the multitude of problems and challenges that India is facing in contemporary times.
11.srt	00:09:28.699 --> 00:09:38.879	So, since the very beginning, Vivekananda become a kind of icon or a youth icon for many generations including many nationalists.
11.srt	00:09:41.000 --> 00:09:41.259	leaders.
11.srt	00:09:41.459 --> 00:09:46.339	And therefore, he is considered also as a prophet of Indian nationalism.
11.srt	00:09:46.469 --> 00:09:57.229	He gave the philosophic or the spiritual basis or sound basis of Indian, Indian nationhood or nationalism.
11.srt	00:09:57.229 --> 00:10:11.589	He was a modern figure and why he was a unique leader or thinker precisely, because when he is tackling modern challenges that India was facing, he did it through the connection.
11.srt	00:10:16.659 --> 00:10:23.259	through the deep engagement with the pre-modern or traditional spiritual Indian civilization.
11.srt	00:10:23.259 --> 00:10:34.759	And that becomes the source of his articulation, his understanding of Indian nationalism and that is the way, he connect with the masses.
11.srt	00:10:48.069 --> 00:10:49.039	So, one of the interpretation in Vivekananda was that the religion and religiosity is vital for Indians from their birth to the age of to their death.
11.srt	00:10:49.649 --> 00:10:57.360	And without understanding that religiosity, one cannot understand Indian society, Indian religion or Indian way of life.
11.srt	00:10:57.889 --> 00:11:15.399	And therefore, he wanted to reignite that religiosity or understanding of religious practices devoid of many evil practices that has happened like idol worship or temple or whatever.
11.srt	00:11:15.429 --> 00:11:25.539	So, for him, religion and religiosity is more a spirit rather than its form or theories however, beautiful or contemplative that may be.
11.srt	00:11:29.879 --> 00:11:40.320	So, Vivekananda connect with the… traditional Indian self through his reinterpretation of Vedanta or Advaita Vedanta which is also called practical Vedanta or new Vedanta which we will discuss.
