filename	timestamp	sentence
29.srt	00:27:13.460 --> 00:27:14.880	So, this defines a transformation.
29.srt	00:27:15.500 --> 00:27:19.270	So, this gives me a transform vector which is y k .
29.srt	00:27:21.200 --> 00:27:32.810	So, for kth vector this transformation gives me a transformed vector y k. So, if you look at this transformation what this transformation is doing?
29.srt	00:27:50.240 --> 00:28:21.270	If I take the first component of a x k, so difference of first component of x k and first component of mu x right, this is transformed or the vector x k minus mu k is being projected onto vector E 1 because this is nothing, but the dot product of E 1 with x k minus mu x that gives that gives me the first component of y k. Similarly, the dot product of x k minus mu x with E 2 which is the second row in my transformation matrix gives me the second component of y k.
29.srt	00:28:23.490 --> 00:28:23.730	right.
29.srt	00:28:24.140 --> 00:28:28.950	So, this transformation that you get this is what is popularly known as K L transformation.
29.srt	00:28:30.210 --> 00:28:38.590	And I can use this K L transformation for data reduction in the sense that if I want to reduce the dimension from D to 2.
29.srt	00:28:39.660 --> 00:28:51.480	What I will do is in this transformation matrix A that I form this A instead of considering all the eigenvectors I will only consider E 1 and E 2 the eigenvectors E 1 and E 2.
29.srt	00:28:53.510 --> 00:29:13.510	And, the transformation will be same as this a times x k minus mu x, where a is now this is actually 2 by d matrix, I have 2 rows and d number of columns right.
29.srt	00:29:13.760 --> 00:29:15.360	So, this is a 2 by d matrix.
29.srt	00:29:15.850 --> 00:29:24.250	So, when you go for this transformation this y k you find that it will be a 2 by d 1 vector that means, it is a 2 dimensional vector.
29.srt	00:29:25.330 --> 00:29:38.250	So, just by truncation of this transformation matrix, I can transform the data from n dimension to 2 dimension or d dimension to 2 dimension.
29.srt	00:29:38.530 --> 00:29:43.940	So, that is what gives me a reduction in the dimensionality of the input data.
29.srt	00:29:45.000 --> 00:29:55.240	And this is what is popularly known as KL transformation and the components of this transform vector Y k that you get that is Y k.
29.srt	00:29:56.210 --> 00:30:09.130	1, the first component and y k 2 that is the second component after this transformation, these are what are known as principal components and the eigenvectors are the principal directions.
29.srt	00:30:30.370 --> 00:30:32.270	So, effectively what you are doing is you are transforming your input data into a space which is known as eigenspace and the eigenvectors being orthogonal, the eigenspace is also orthogonal and the projections in the eigenspace in every eigen direction are the principal components of the input data.
29.srt	00:30:33.430 --> 00:31:00.800	And by arranging the transformation matrix A in this form that is arranging the rows as eigenvectors in descending order of corresponding eigenvalues ensures that the error that you encounter by in by truncating some of the rows from the lower side ensures that the error that you encounter will be minimal.
29.srt	00:31:03.100 --> 00:31:11.490	So, let me stop here today, I will take up this illustrations with principal component in the next class.
29.srt	00:31:12.000 --> 00:31:12.280	Thank you.
15.srt	00:00:00.610 --> 00:00:29.149	Hello, welcome to the NPTEL online certification course on deep learning .
15.srt	00:00:31.810 --> 00:00:43.159	In the previous class we have talked about the linear machines and we have also discussed started our discussion onmulti class support vector machine.
15.srt	00:00:44.359 --> 00:00:53.760	Today's lecture we willdiscuss on multi class support vector machine loss function and also the optimization techniques.
15.srt	00:01:02.219 --> 00:01:23.840	So, what we have done in case of linear machine is that we have seen that linear machine is a function that transforms or that maps a d dimensional feature vector r d into a score function of dimension k. So, score function s that you get is also a vector of dimension k where k is the number of categories or the number of classes.
15.srt	00:01:33.329 --> 00:01:55.979	So, if I expand this the function looks like this that f given an input vector x i f x i w b where w is the weight matrix and b is the bias vector is given by w x i plus b which is equal to the score function s and we have seen that the score function s has got k number of components where k is the number of classes or the number of categories.
15.srt	00:02:07.519 --> 00:02:25.049	So, given this we have seen that the score for the jth class or the jth category is the jth component of the score function S which in this case we have written as S j and this S j is nothing but W x i the jth component of this.
15.srt	00:02:25.620 --> 00:02:29.819	So, we can write this as f x i w the jth component.
15.srt	00:02:30.139 --> 00:02:37.769	So, the jth component of this gives me the score for the jth class of the ith vector x i.
15.srt	00:02:38.169 --> 00:02:41.139	which belongs to class y i.
15.srt	00:02:41.859 --> 00:02:51.699	So, these are the training vectors and because this x i the input vector belongs to class y i.
15.srt	00:02:53.229 --> 00:02:59.609	So, the score function component component y i must be maximum.
15.srt	00:03:00.729 --> 00:03:12.469	So, when this linear machine gives you the score function the score function the y i component of the score function must be maximum because we have taken x i belonging to class.
15.srt	00:03:12.819 --> 00:03:13.339	y i.
15.srt	00:03:14.609 --> 00:03:27.669	And we are not only satisfied with the score function to be maximum, we also want that the score function should be more than the score function of other classes by at least a threshold delta.
15.srt	00:03:28.449 --> 00:03:42.909	That means, taken any other class S j or S of y i the score function of the class y i must be greater than S j, where j is any other category other than y i.
15.srt	00:03:43.339 --> 00:03:47.519	So, this difference must be greater than some threshold delta.
15.srt	00:03:48.139 --> 00:04:04.319	So, accordingly for the ith component the loss function that we get L i which is nothing, but maximum of 0 and S j minus S y i plus delta.
15.srt	00:04:14.739 --> 00:04:18.189	So, you find that as long as S y i is greater than S j, then it is greater than S j by an amount delta.
15.srt	00:04:18.439 --> 00:04:25.209	So, this amount S j minus S y i plus delta will be less than 0.
15.srt	00:04:26.310 --> 00:04:39.569	Whereas, if S j is equal to S y i, then this function will be equal to delta and if S j is greater than S y i, this function will be greater than delta, where delta is a positive threshold.
15.srt	00:04:40.029 --> 00:04:45.779	So, in that case when you take max of 0 and this output will be this only if it is greater than 0.
15.srt	00:04:46.599 --> 00:04:58.370	And, the output of this max function will be equal to 0 only when S y i is greater than S j by at least this threshold amount delta.
15.srt	00:04:59.209 --> 00:05:05.959	And, you sum it over allj not equal to i, I get the loss component S i.
15.srt	00:05:08.159 --> 00:05:16.139	And, the overall loss that you get isgiven by sum of all these loss components.
15.srt	00:05:16.769 --> 00:05:28.439	So, to explain this we had taken an example that suppose I have some x i y i where this y i is equal to 2 that means, this x i belongs to category 2.
15.srt	00:05:29.219 --> 00:05:46.919	And the suppose the score function that is computed is given by this s equal to 10, 30, minus 20 and 25 and let us assume that we have a threshold delta which is equal to 10.
15.srt	00:05:47.799 --> 00:05:54.429	So, if I compute L i in this case i is equal to 2 because we have taken x i from category 2.
15.srt	00:05:55.339 --> 00:06:14.489	So, if I compute L i you find that it will have these three components one is maximum of 0, 10 minus 30 plus 10 this 10 is delta, the first 10 is the score function for category 1 and 30 is the score function for category 2.
15.srt	00:06:15.899 --> 00:06:16.919	So, this is 0.
15.srt	00:06:17.129 --> 00:06:20.019	10 minus 30 plus 10 which becomes minus 30.
15.srt	00:06:20.209 --> 00:06:22.879	So, the corresponding max function gives you an output 0.
15.srt	00:06:23.829 --> 00:06:39.519	Similarly, for the second case it is max of minus 20 which is core function for category 3 minus 30 that is core function for category 2 plus 10 again this part becomes negative.
15.srt	00:06:39.519 --> 00:06:40.409	So, output is 0.
15.srt	00:06:41.729 --> 00:06:47.729	And for the other one the score function is 25 which is the score function for category 4.
15.srt	00:06:48.079 --> 00:06:53.929	So, it is 25 minus 30 plus 10 and that gives you an output 15.
15.srt	00:06:54.179 --> 00:06:57.569	So, as a result L 2 is equal to 15.
15.srt	00:06:58.629 --> 00:07:16.669	So, when I compute this core functions as I said before that if I take summation of this core function of over all value of i for all value of j not equal to y i, I getthe overall score function.
15.srt	00:07:21.549 --> 00:07:48.939	Now, this is how we compute the score function and if you look at the nature of this score function you find that as long as this component S i S j minus S y i ispositive, right.
15.srt	00:07:53.949 --> 00:08:25.999	So, this ok. My score function will be equal to 0 only when this term s j minus s y i as long as this term is less than delta .
15.srt	00:08:26.989 --> 00:08:28.719	delta, my output will be 0.
15.srt	00:08:29.329 --> 00:08:46.379	If it is if it is S y i minus S j this is greater than delta, then output will be equal to 0 because my classification is correct otherwise the output will be high.
15.srt	00:08:46.869 --> 00:08:56.439	So, if I plot this score function with respect to S j minus S y i.
15.srt	00:08:56.870 --> 00:09:07.669	the nature of the score function or theplot of the loss function will be something like this and this loss function is what is known as hinge loss .
15.srt	00:09:07.669 --> 00:09:27.049	So, now we have also talked about a term called regularization because you find that we decide about the classification to be correct or not or whether we are satisfied with the classification output or not depending upon the difference S j minus S y i .
15.srt	00:09:28.040 --> 00:09:40.200	And, which is nothing but W j transpose that is W j is the jth row of the weight matrix W that transpose X i minus W y i transpose X i.
15.srt	00:09:41.610 --> 00:09:57.270	And, if you find you find that if I scale up this W by a factor lambda then the score the difference S j minus S y i will also be scaled up by the same factor lambda.
15.srt	00:09:57.350 --> 00:09:58.250	Say for example.
15.srt	00:09:58.670 --> 00:10:13.650	For some w if the difference S j minus S y i is equal to 15 and if I multiply w or scale up w by a factor 2 then the same difference S j minus S y i will be 30.
15.srt	00:10:14.820 --> 00:10:28.250	So, there are many possible values of w for whichthe value ofthe difference of S j minus S y i can be greater than delta right.
15.srt	00:10:29.080 --> 00:10:37.800	So, what I need is I need to find out an optimum W or best value of W which will satisfy all my requirement.
15.srt	00:10:38.220 --> 00:10:52.890	So, as a result I have to include a regularization termwhich is a function of W or the weight matrix and this regularization term is usually taken to be a L 2 norm.
15.srt	00:10:53.260 --> 00:11:04.720	So, for regularization term L 2 R w becomes lambda times W K L square where you take the summation of W K L square over all value of K and L .
15.srt	00:11:05.570 --> 00:11:32.440	And, as a result our overall loss function becomes L is equal to sum of L ithat divided by n where n is the number of training samples we have plus lambda times R w or the overall loss function in the expanded form is given by this .
15.srt	00:11:32.440 --> 00:11:35.270	So, given this overall loss function now what we .
15.srt	00:11:35.670 --> 00:11:41.410	need to do is we need to optimize this loss function or minimize this loss function.
15.srt	00:11:43.570 --> 00:11:50.570	And in addition to that what we need to do do is we have to also choose the hyper parameters.
15.srt	00:11:50.700 --> 00:12:07.100	So, if you look at the previous expression you find that we have got two hyper parameters over here one of the hyper parameter is delta which is the threshold that we have used and other hyper parameter is lambda.
15.srt	00:12:07.920 --> 00:12:09.440	term which is in the regularization term.
15.srt	00:12:10.050 --> 00:12:32.770	So, if you remember this first term in this loss function we told this we defined this as data loss and the last one is what is known as a regularization loss .
15.srt	00:12:32.770 --> 00:12:38.860	So, we have got two hyper parameters over here one is the threshold delta and other one is this lambda .
15.srt	00:12:40.360 --> 00:12:46.530	So, I need to choose that what should be the proper values of these two hyper parameters.
15.srt	00:12:47.550 --> 00:13:06.760	However, if you look carefully you find that both lambda and delta they control the same tradeoff that is if the lambda is more the difference of S j and S y will also be more, if lambda is less the difference of S j and S y i will also be less.
15.srt	00:13:06.980 --> 00:13:09.070	So, accordingly I will have an effect of lambda.
15.srt	00:13:10.140 --> 00:13:15.370	And, due to this we can safely choose the value of lambda is equal to 1.
15.srt	00:13:16.510 --> 00:13:21.590	So, that is what we have done over here the value of lambda is taken to be 1.
15.srt	00:13:22.220 --> 00:13:29.500	And, accordingly when you go for minimization of this loss function the value of lambda will be chosen.
15.srt	00:13:29.810 --> 00:13:37.050	So, we have taken value of delta equal to 1 and while do your minimization accordingly the value of lambda will be chosen.
15.srt	00:13:39.500 --> 00:14:00.940	And, you find that we have talked about the binary support vector machine where we have said that given the separating plane between two classes omega 1 and omega 2 during training I will be satisfied only when we find that W transpose X i for a training vector X i is more than a normalized distance one.
15.srt	00:14:01.580 --> 00:14:11.800	So, accordingly a loss function for a binary SVM can be defined like this it is max of 0 minus y i W transpose X i .
15.srt	00:14:13.020 --> 00:14:26.680	So, you find that as long as this W transpose X i is lose less than 1 that is the normalized distance from W transpose X equal to 0 that is the separating plane is less than 1 your loss function will be positive.
15.srt	00:14:27.300 --> 00:14:30.040	If it is greater than 1 then only loss function will be 0.
15.srt	00:14:30.900 --> 00:14:44.390	And the regularization term in case of two class support vector machine if you remember we had put this as half of W square that was the regularization term in case of the two class support vector machine.
15.srt	00:14:44.810 --> 00:14:56.570	So, you find that this binary SVM or two class support vector machine is nothing, but a special case of a multi class support vector machine right.
15.srt	00:14:56.920 --> 00:15:09.130	So, now let us go for how to see how this loss functionwhat is the nature of this loss function.
15.srt	00:15:10.240 --> 00:15:18.660	So, for illustrating this I consider a three class problem and stress of vectors that I consider is one dimensional vector.
15.srt	00:15:19.410 --> 00:15:29.710	So, suppose I have got a three classes given by the weights W 1, W 2 and W 3 and as I said that I am considering onedimensional vectors.
15.srt	00:15:30.160 --> 00:15:47.020	So, each of this W 1, W 2, W 3 are scalars ok and I also take three one dimensionaltraining points x 1 taken from class 1, x 2 taken from class 2 and x 3 taken from class 3.
15.srt	00:15:49.820 --> 00:16:04.200	So, given this situation, you find that the loss functions thatwe will get is given by L 1 is equal to max of 0 and W 2 transpose X 1.
15.srt	00:16:04.200 --> 00:16:16.140	So, this W 2 transpose X 1 is nothing, but score of class 2 for this training vector X 1 and this is the score of class 1 for training vector X 1.
15.srt	00:16:17.730 --> 00:16:25.230	So, the loss function L 1 will be max of 0 W 2 transpose X 1 minus W 1 transpose X 1 plus 1 .
15.srt	00:16:26.010 --> 00:16:30.420	plus max of 0 and W 3 transpose X 1.
15.srt	00:16:30.420 --> 00:16:39.770	So, this W 3 transpose X 1 is the score of class 3 for training vector X 1 minus W 1 transpose X 1 plus 1.
15.srt	00:16:40.270 --> 00:16:55.050	Similarly, we define loss functionfor class 2 L 2 for the support vector 2, we also define the loss function L 3 for support for the training vector.
15.srt	00:16:55.710 --> 00:17:07.210	x 3 and the overall loss is given by one third of L 1 plus L 2 plus L 3 .
15.srt	00:17:07.210 --> 00:17:16.340	So, given this now if we try to visualize how this loss function is.
15.srt	00:17:16.340 --> 00:17:31.860	So, here you find that in case of L 1 if W 1 is very small if this weight vector W 1 is very small then W 2 transpose X 1 minus W 1 transpose X 1 .
15.srt	00:17:32.000 --> 00:17:42.740	1, this term will be positive assuming that W 1 transpose X 1 is less than W 2 transpose X 1.
15.srt	00:17:42.990 --> 00:17:47.800	So, output loss function will be positive which is max of 0 and this.
15.srt	00:17:48.790 --> 00:17:59.610	And this particular term will be 0 only when W 1 transpose X 1 is more than W 2 transpose X 1 at least by W 1.
15.srt	00:18:05.420 --> 00:18:07.910	That means, as long as W 1 is very small your loss function given by this value of loss is positive.
15.srt	00:18:08.370 --> 00:18:15.510	Similarly, in this case as long as w 1 is less than w 3 here also it will be positive.
15.srt	00:18:16.290 --> 00:18:28.470	However, as w 1 goes on increasing the loss function gradually reduces and ultimately it becomes 0 and remains 0 for this component L 1.
15.srt	00:18:30.290 --> 00:18:35.430	Similarly, for component L 2 you find that when w 1 is.
15.srt	00:18:37.400 --> 00:18:39.280	very small compared to this.
15.srt	00:18:39.280 --> 00:18:47.850	So, that this term becomes negative the output will be 0 and as W 1 goes on increasing eventually this term becomes positive.
15.srt	00:18:48.070 --> 00:18:56.970	So, output L 1 will also become positive and it will have a certain value it is not 0 and same is for L 3 .
15.srt	00:18:56.970 --> 00:19:06.360	So, by this understanding having this understanding now we can try to plot the different loss functions L 1, L 2 and L 3.
15.srt	00:19:06.390 --> 00:19:07.780	So, if I plot L 1.
15.srt	00:19:07.970 --> 00:19:20.790	with W 1 you find that as we said that when W 1 is very small the loss component L 1 is positive and is it goes on reducing as value of W 1 increases.
15.srt	00:19:21.850 --> 00:19:44.400	Similarly the other component L 2 initially it remains 0 with respect to W 1 initially it remains 0 and when W 1 becomes very high in the sense that W 1 x 1 becomes more than W 2 x 2 by a factor 1 by the threshold 1 then the loss function becomes positive and it is like this .
15.srt	00:19:45.079 --> 00:19:58.710	And, same is the case with component L 3 and my overall loss function is average of all these three components L 1, L 2 and L 3 and the overall loss function is given by this.
15.srt	00:20:00.119 --> 00:20:10.660	So, by looking at this figure on the right which gives you the overall loss function you find that the loss function is convex right.
15.srt	00:20:11.269 --> 00:20:14.440	So, this can be solved using convex optimization problems.
15.srt	00:20:14.660 --> 00:20:17.809	because the loss function that you get is convex.
15.srt	00:20:18.240 --> 00:20:29.759	Now, here the situation is very simple we can visualize it very easily because I am considering W 1 to be a scalar or a one dimensional vector.
15.srt	00:20:31.349 --> 00:20:35.089	Now, what happens in case of multiple dimensions?
15.srt	00:20:35.319 --> 00:20:48.440	Usually our weight vectors orthe samples sample vectors they are of very very large dimension maybe of the order of thousands.
15.srt	00:20:49.150 --> 00:20:53.630	So, the visualization of the loss function in such cases is very very difficult.
15.srt	00:20:54.049 --> 00:20:57.150	However, we can try to visualize thatsection wise.
15.srt	00:20:57.279 --> 00:21:05.730	So, what I do is now I know that my loss function is defined in a high dimensional space.
15.srt	00:21:06.450 --> 00:21:18.529	So, I can take a single point in that high dimensional space at random which is a W and I take a direction W 1 which is also at random.
15.srt	00:21:19.039 --> 00:21:54.079	So, this w 1 I take as a direction passing through the selected selected point w. And as we move along the direction of w 1 you go on recording the loss function or effectively what you do isevery point in the direction of w 1 passing through w is represented by this expression w plus a times w 1 where a indicates that what is the position of the point on the line w 1 passing through w.
15.srt	00:21:55.489 --> 00:22:08.649	And, we are taking the loss function L at those different points by varying a I get different points and you take the loss function W at all those different points.
15.srt	00:22:09.669 --> 00:22:24.049	So, what I can do is I can now plot the loss function loss as a function of a or as a varies I get different points on the line and now if I record the loss functions I get a loss function which is of this form.
15.srt	00:22:24.899 --> 00:22:39.969	which is L w plus A w 1, A is the parameter which defines which determines the points on line w 1 in the direction of w 1 passing through w and you find that the loss function which will which will be of this form.
15.srt	00:22:41.069 --> 00:22:45.479	I can also try to define loss function on a plane if I take the section on a plane.
15.srt	00:22:46.039 --> 00:22:55.609	So, in that case what I have to do is instead of taking just w 1 a single line I have to take w 1 and w 2 as two different lines.
15.srt	00:22:55.849 --> 00:23:13.619	ok. And by giving that every point on that plane defined by these two directions W 1 and W 2 now can be determined by this expression W plus a times W 1 plus b times W 2.
15.srt	00:23:26.459 --> 00:23:27.339	And again if I record the loss value for different values of a and b which are the parameters in this particular case I get a loss function which is given in this form.
15.srt	00:23:27.649 --> 00:23:32.179	So, this is the plot of the loss function in 2 dimension .
15.srt	00:23:32.179 --> 00:23:56.369	So, in both the cases whether I take the previous one like this where you find that again the loss function is a convex function it has a minimum somewhere over here or I take the next one that is visualization of the loss function in a plane you find that here again the loss function is a convex one.
15.srt	00:23:57.369 --> 00:24:08.269	where the blue that is in this particular case at the center here it is minimum and the red represents maximum loss function.
15.srt	00:24:08.599 --> 00:24:11.649	So, I have the minimum of loss over here.
15.srt	00:24:12.279 --> 00:24:17.589	So, the loss function in in two dimension again shows that it is a complex one.
15.srt	00:24:19.209 --> 00:24:26.529	And this is the plot that I get if I consider or if I plot the loss function only for a single sample or a single vector.
15.srt	00:24:27.259 --> 00:24:27.819	vector.
15.srt	00:24:28.649 --> 00:24:35.259	And when I average this over multiple number of training vectors the loss function becomes something like this.
15.srt	00:24:35.259 --> 00:24:43.959	So, you find that this averagingover all the training samples smooths the nature of the loss function.
15.srt	00:24:45.849 --> 00:24:55.989	So, once I have this loss function next what I need to do is I have to optimize this loss function or I have to minimize the loss function.
15.srt	00:24:58.969 --> 00:25:03.049	So, for minimization gradient as we have done earlier we take the gradient descent approach.
15.srt	00:25:03.339 --> 00:25:14.599	So, I have to take the gradient of the loss function that I have and a modify w in the direction of the negative gradient.
15.srt	00:25:14.679 --> 00:25:31.219	So, here what I have is as we have already said that the overall loss function is given by this where this is the data loss component and this is the regularization loss component .
15.srt	00:25:31.699 --> 00:25:40.459	If I take So, I have to optimize this loss function in order to find out the value of w for which this loss function will be minimum.
15.srt	00:25:41.969 --> 00:25:52.579	So, I take the gradient of this loss function with respect to w y i, I also take the gradient of this loss function with respect to w j.
15.srt	00:25:53.499 --> 00:26:02.569	So, when you take the gradient of this loss function with respect to w y i, you find that the expression of the gradient will be.
15.srt	00:26:03.019 --> 00:26:28.359	that it is sum of x i that is gradient of loss function with respect to w y i is nothing, but sum of x i only in those cases where w j transpose x i minus w y i transpose x i plus delta is greater than 0.
15.srt	00:26:31.289 --> 00:26:40.629	And because in all the cases where w transpose j transpose x i minus w y i transpose x i plus delta is less than 0.
15.srt	00:26:41.279 --> 00:26:43.229	the loss function was 0.
15.srt	00:26:44.549 --> 00:27:12.529	So, for those cases those x i's are correctly classified by or w. So, in such cases I need not modifythe weight matrix w. So, this gradient only takes the sum of all those x i all those training vector for which w j transpose x i minus w y i transpose x i plus delta is greater than 0.
15.srt	00:27:12.529 --> 00:27:15.999	That means these are the that x i leads to an error.
15.srt	00:27:17.189 --> 00:27:24.929	plus if you take the gradient of this term this gradient will be actually twice lambda timesW y i.
15.srt	00:27:24.929 --> 00:27:33.199	So, in this case it is written with respect to anotherconstants eta eta times W y i.
15.srt	00:27:34.719 --> 00:27:50.769	In the same manner if you take the gradient with respect to W j then it also becomes sum of y i where W j transpose x i minus W y i transpose x i plus delta is greater than 0 .
15.srt	00:27:51.169 --> 00:28:02.169	So, we will take the sum of only those training vectors for which this condition is true, we will not consider those training vectors for which this condition is not true.
15.srt	00:28:02.369 --> 00:28:22.149	That means, those training vectors are correctly classified for the by the current W. And plus from this regularization term when you take the derivative of this regularization term with respect to W j or takethe gradient of this regularization term with respect to W j.
15.srt	00:28:23.009 --> 00:28:28.619	the term that I get is zeta times W j .
15.srt	00:28:28.619 --> 00:28:56.309	So, these are the gradients and using these gradients we go forour optimization step or gradient descent step where we get the gradient descent as at the kth instant if my weight vector was W y i k then the nextiterated value of W y i is becomes W y i k plus 1.
15.srt	00:28:56.679 --> 00:29:07.769	which is 1 minus zeta times w y i k plus 1 over n sum of x i for all those x i which satisfies this condition.
15.srt	00:29:27.989 --> 00:29:34.239	Similarly, the iterated value of w j at instant k plus 1 from instant k from the iterative state k is given by w j k plus 1 is equal to 1 minus zeta times w j k minus 1 over n sum of all those x i for which this condition is satisfied.
15.srt	00:29:35.199 --> 00:29:51.849	So, we will we will not consider those sample vectors which does not satisfy this condition because we assume that those vectors are correctly classified by the W j at the kth instant ok.
15.srt	00:29:52.619 --> 00:30:01.269	So, if you look at these two gradient descent steps you find that what it indicates is first you are modifying.
15.srt	00:30:02.849 --> 00:30:10.749	W y i which was there at the kth instant by the regularization term.
15.srt	00:30:11.019 --> 00:30:24.669	So, this is a component which is coming from your the regularization error part or regularization loss part and this is the component which comes from your data loss part.
15.srt	00:30:24.669 --> 00:30:31.219	So, that is how iteratively you go on optimizing or minimizingthis loss function and.
15.srt	00:30:31.729 --> 00:30:40.719	when it converges the value of weight matrix that you get gives you the linear machine or the support vector machine for multiple classes.
15.srt	00:30:41.699 --> 00:30:46.119	So, we will stop heretodays lecture we will come back in the next day.
15.srt	00:30:46.369 --> 00:30:46.699	Thank you.
11.srt	00:00:00.610 --> 00:00:30.039	Hello, welcome to the NPTEL online certification course on deep learning.
11.srt	00:00:32.570 --> 00:00:45.799	In our previous lecture, we had talked about linear discriminator and we had also talked about the perceptron algorithm in which a linear using which a linear discriminator can be designed.
11.srt	00:00:46.950 --> 00:00:50.730	Today we are going to discuss about the support vector machine.
11.srt	00:00:51.890 --> 00:01:00.530	And if you remember that the classes that we have considered in the previous day are actually two classes.
11.srt	00:01:00.560 --> 00:01:03.420	So, we wanted to have a linear discriminator.
11.srt	00:01:04.049 --> 00:01:08.459	which discriminates the vectors belonging to two different classes.
11.srt	00:01:09.450 --> 00:01:20.390	And when we talk about support vector machine, we will continue with two classes initially, but later on we will move to multi class classification problems.
11.srt	00:01:21.459 --> 00:01:31.129	So, before we go for support vector machine, I will just quickly recapitulate what we have done in the previous class in the linear discriminator.
11.srt	00:01:33.899 --> 00:01:40.659	So, we what we had done in the previous class is we have taken two sets of feature vectors.
11.srt	00:01:41.219 --> 00:01:52.750	So, this is a set of feature vector which belong to class omega 1 and we have taken another class another set of feature vectors from class omega 2.
11.srt	00:01:54.739 --> 00:02:08.389	And then what we tried to see is we assumed that these two classes these two sets of feature vectors are linearly separable and assuming linear separability we have tried to find out.
11.srt	00:02:08.750 --> 00:02:16.009	a linear boundary or a hyper plane which separates these two classes of each of vectors.
11.srt	00:02:17.129 --> 00:02:39.520	So, you find that an equation of such a linear boundary will be given by this a transpose x plus b equal to 0, where you find that this vector a is a vector which is orthogonal or normal to the separating plane.
11.srt	00:02:41.349 --> 00:03:08.740	So, the vector a will be So, this will be the direction of vector a and as we have assumedthe existence of a separating boundary which is linear, we know from ourschool level mathematics that such a linear boundary divides the feature space into two half spaces, one of the half space is positive half space, the other half space is negative half space.
11.srt	00:03:09.439 --> 00:03:11.469	So, for any feature vector x.
11.srt	00:03:12.030 --> 00:03:19.389	which belongs to positive half space, I must have a transpose x plus b which is greater than 0.
11.srt	00:03:20.240 --> 00:03:30.150	And for every feature vector lying on this plane, so if I take a feature vector lying on this plane for this feature vector a transpose x plus b will be equal to 0.
11.srt	00:03:31.599 --> 00:03:47.099	So, as we have taken a number of feature vectors from the two classes omega 1 and omega 2, if I take any vector x from the class omega 1, so this is the set of vectors belonging to class omega 1.
11.srt	00:03:47.989 --> 00:04:05.969	And, this surface this being the linear boundary having equation A transpose X plus b equal to 0 for every X belonging to class omega 1 which are my training vectors this condition must be satisfied that A transpose X plus b have to be greater than 0.
11.srt	00:04:07.370 --> 00:04:17.909	In the same manner if I take a feature vector X from class omega 2 where this feature vector X falls on the negative side of the linear boundary.
11.srt	00:04:18.409 --> 00:04:23.659	this condition that A transpose A x plus B less than 0 must be satisfied.
11.srt	00:04:25.439 --> 00:04:37.849	So, for this surface for this linear boundary which satisfies this equation A transpose B equal to 0 as we have said that the vector A is orthogonal to the surface.
11.srt	00:04:38.599 --> 00:04:54.439	So, if I modify vector A that means, the orientation of this linear boundary will change and the value of B which is nothing, but a bias it decides the position of this separating plane in the feature space.
11.srt	00:04:56.120 --> 00:04:59.060	So, A gives you the orientation and b gives you the position.
11.srt	00:05:00.389 --> 00:05:16.269	Now, given this I can also represent this equation a transpose b a transpose x plus b equal to 0 in an unified form a transpose x equal to 0.
11.srt	00:05:17.469 --> 00:05:25.939	And for writing this equation a transpose x plus b equal to 0 in the form a transpose x equal to 0 I have to do certain modifications.
11.srt	00:05:26.600 --> 00:05:28.189	So, what are those modifications?
11.srt	00:05:29.079 --> 00:05:54.420	I have to modify a like this that now this modified a contains all the previous components a 1 to a d of my initial feature vector a, initial solution vector a and this bias term b is also now included in the same vector a in this modified vector a.
11.srt	00:05:54.420 --> 00:05:55.959	And in order to do this .
11.srt	00:05:56.279 --> 00:06:06.620	the feature vector x has to be modified as all the components of x that is x 1 to x d are remaining as it is.
11.srt	00:06:07.029 --> 00:06:13.000	Now, what I have to do is I have to append an additional component to x which becomes 1.
11.srt	00:06:14.230 --> 00:06:22.149	So, with this modification your a transpose x plus b equal to 0 now gets modified to a transpose x equal to 0.
11.srt	00:06:22.250 --> 00:06:27.860	So, the my bias term b is included in the solution vector a .
11.srt	00:06:29.629 --> 00:06:39.509	So, you find that the implication of this equation is now this separating plane always passes through the origin in my d plus 1 dimensional space.
11.srt	00:06:39.799 --> 00:06:59.009	In the earlier case depending upon the value of bthe separating plane might have been anywhere within my feature space, but in this modified form as I am increasing the dimension of the feature vector by 1 in this modified feature space the separating plane always passes through the origin.
11.srt	00:07:00.479 --> 00:07:19.089	So, given this my situation will now be of this form the classification will rule now will remain that for every x sorry this should be x for every x belonging to class omega 1 I must have a transpose x greater than 0.
11.srt	00:07:19.249 --> 00:07:20.849	So, this y have to be x right.
11.srt	00:07:23.439 --> 00:07:31.709	For every feature vector x in this modified form taken from class omega 1 I must have a transpose x greater than 0.
11.srt	00:07:32.169 --> 00:07:37.119	and if it is taken from class omega 2, I must have a transpose x less than 0.
11.srt	00:07:37.869 --> 00:07:40.949	So, for correct classification the classification rule remains the same.
11.srt	00:07:42.449 --> 00:08:00.419	And I can do another modification that is so, what does it mean is this that coming over here you find that as one of the components of the feature vector x I have made equal to 1.
11.srt	00:08:01.229 --> 00:08:05.499	So, in the modified form the feature vectors will appear like this .
11.srt	00:08:06.309 --> 00:08:12.169	So, if this is the x 1 component and this is the x 2 component, x 2 component has been made equal to 1.
11.srt	00:08:12.489 --> 00:08:35.490	So, this will be the arrangement of feature vectors in this case and a being the orthogonal to my separating plane, these vectors which belong to class omega 1 appear in the positive half space of the of the separating plane and these vectors which belong to class omega 2 appear in the negative half space in my feature space.
